PROVIDER_NUMBER,FYB,FYE,STATUS,CTRL_TYPE,hclinic_Name,Street_Addr,Po_Box,City,State,Zip_Code,County
143937,01-JAN-13,31-DEC-13,As Submitted,,CARLINVILLE MEDICAL CLINIC,604 NORTH BROAD,,CARLINVILLE,IL,62626,MACOUPIN
143939,01-JAN-13,31-DEC-13,As Submitted,3,WATSEKA FAMILY PRACTICE,125 S FOURTH STREET,,WATSEKA,IL,60970,IROQUOIS
143940,01-JUL-10,31-DEC-10,Settled,9,WABASH COUNTY MEDICAL CENTER,1001 N MARKET STREET,,MOUNT CARMEL,IL,62863,WABASH
143943,01-JAN-11,31-DEC-11,Settled,4,ROBERTS CLINIC LTD,845 S FOURTH STREET,,WATSEKA,IL,60970,IROQUOIS
143944,01-JAN-13,31-DEC-13,As Submitted,3,NEIL R. NELSON  M.D.,8 DOCTORS PARK,,GIBSON CITY,IL,60936,FORD
143946,01-JAN-13,13-JUL-13,As Submitted,4,QUINCY MEDICAL GROUP,1073 WEST WASHINGTON,,PITTSFIELD,IL,62363,PIKE
143947,01-OCT-11,30-SEP-12,Settled,1,OSF MEDICAL GROUP-CLINTON,1231 KLEEMAN DR,,CLINTON,IL,61727,DEWITT
143948,01-JAN-13,31-DEC-13,Settled,1,COMPREHENSIVE HEALTH CENTER,1238 COMMERCIAL PARK ROAD,,METROPOLIS,IL,61960,MASSAC
143949,01-JAN-12,31-DEC-12,Settled,4,PHYSICIAN RURAL HEALTH CLINIC,3307 BROADWAY SUITE 130,,MT VERNON,IL,62864,JEFFERSON COUNTY
143951,01-JUL-12,30-JUN-13,As Submitted,9,LAWRENCE COUNTY HEALTH DEPARTMENT,RR #3,,LAWRENCEVILLE,IL,62439,LAWRENCE
143953,01-OCT-11,30-SEP-12,Settled,1,OSF MEDICAL GROUP-CULLOM,105 HACK STREET,,CULLOM,IL,60929,DEWITT
143954,01-OCT-11,30-SEP-12,Settled,1,OSF MEDICAL GROUP-CHATSWORTH,416 E. LOCUST STREET,,CHATSWORTH,IL,60921,LIVINGSTON
143955,01-JAN-10,31-DEC-10,Settled,3,MEDICAL SERVICES UNLIMITED,207  S MAIN,,WAYNE CITY,IL,62895,WAYNE
143956,01-OCT-11,30-SEP-12,Settled,1,OSF MEDICAL GROUP-CHENOA,918 LINCOLN,,CHENOA,IL,61726,MCLEAN
143973,01-JUL-10,30-JUN-11,Settled,8,UNIVERSITY PRIMARY CARE CLINIC,405 CHARLES AVE,,MT MORRIS,IL,61054,OGLE
148905,01-OCT-12,31-DEC-12,As Submitted,2,JACKSONVILLE FAMILY PRACTICE  LLC,800 WEST STATE STREET,,JACKSONVILLE,IL,62650,MORGAN
148906,01-JAN-13,02-JUN-13,As Submitted,2,JACKSONVILLE FAMILY MEDICAL ASSOCIAT,1602 WEST LAFAYETTE,,JACKSONVILLE,IL,62650,MORGAN
148909,01-JAN-13,30-APR-13,As Submitted,4,ILLINI MEDICAL ASSOCIATES,205 SOUTH 3RD STREET,,GIRARD,IL,62640,MACOUPIN
148917,01-JAN-13,31-DEC-13,As Submitted,4,HSHS MEDICAL GR FAMILY MED-HILLSBORO,400 ROUNDTREE STREET,,HILLSBORO,IL,62049,MONTGOMERY
148918,01-JUL-12,30-JUN-13,As Submitted,4,ERIE FAMILY HEALTH CLINIC,530 12TH STREET,,ERIE,IL,61250-9461,WHITESIDE
148921,01-JAN-13,31-DEC-13,Settled,4,C.C. MEDICAL CLINIC,115 EAST PLEASANT,,TAYLORVILLE,IL,62568,CHRISTIAN
148924,01-JAN-13,31-DEC-13,As Submitted,3,CRAIG W FURRY  MD,20 NORTH WASHINGTON STE. 2,,DUQUOIN,IL,62832,PERRY
148925,01-JAN-13,31-MAY-13,As Submitted,4,PHYSICIANS GROUP ASSOCIATES  SC,111 NORTH MAIN STREET,,NEW BERLIN,IL,62670,SANGAMON
148928,01-JAN-13,31-DEC-13,As Submitted,4,MARSHALL  EFFINGHAM  SC - LOUISVILLE,134 SOUTH CHURCH STREET,,LOUISVILLE,IL,62858-0223,CLAY
148931,01-JAN-12,31-DEC-12,As Submitted,6,BHIROM BURANAKUL MD  LLC,102 NORTH LOGAN AVENUE,,DANVILLE,IL,61832-8513,VERMILION
148932,01-JAN-11,31-DEC-11,Settled,4,PROVENA MEDICAL GROUP,405 SHERIDAN,,DANVILLE,IL,618324451,VERMILLION
148937,01-JAN-13,31-DEC-13,Settled,4,CENTRAL ILLINOIS PEDIATRICS  LTD,110 NORTH LINCOLN,,EFFINGHAM,IL,62401,EFFINGHAM
148938,01-JAN-10,30-JUN-10,Settled,4,CONFIDENCE MEDICAL ASSOCIATES,205 N. MAIN STREET,,ALTAMONT,IL,62411,EFFINGHAM
148946,01-JAN-13,31-DEC-13,As Submitted,4,RIVERA MEDICAL  L.L.C,1110 MULLIKEN STREET,,CARLYLE,IL,62231,CLINTON
148947,01-JAN-13,31-DEC-13,As Submitted,5,ACORN MEDICAL ASSOCIATES,101 MCCLASLAND AVE,,CARLINVILLE,IL,62626,MACOUPIN
148948,01-JAN-13,02-JUN-13,As Submitted,2,JACKSONVILLE PEDIATRIC ASSOCIATES,1600 WEST WALNUT,,JACKSONVILLE,IL,62650,MORGAN
148950,01-JAN-12,31-DEC-12,As Submitted,4,DR. LAWRENCE P. JENNINGS,1430 COLLEGE DRIVE,,MT. CARMEL,IL,62863,WABASH
148952,01-JUN-12,30-JAN-13,As Submitted,1,BUSHNELL FAMILY PRACTICE,155 W HAIL ST,,BUSHNELL,IL,61422,MCDONOUGH
148955,01-JAN-13,31-DEC-13,As Submitted,4,MID ILL MED CARE ASSC - ALTAMONT,8 NORTH 3RD STREET,,ALTAMONT,IL,62411-1408,EFFINGHAM
148956,01-JAN-12,31-DEC-12,As Submitted,4,FAMILY PRACTICE MEDICAL CENTER  LTD.,511 WEST FAIRCHILD,,DANVILLE,IL,61832,VERMILION
148957,01-OCT-12,30-SEP-13,As Submitted,2,BCS  INC DBA HAMILTON/WARSAW CLINIC,1102 NORTH COUNTY ROAD 700,,WARSAW,IL,62379,HANCOCK
148958,01-JAN-13,31-DEC-13,As Submitted,3,MICHAEL W. ELLIOTT  II  MD,807 W CRAFT STREET,,ROBINSON,IL,62454,CRAWFORD
148959,01-JAN-13,31-DEC-13,As Submitted,4,MID-ILL MEDICAL CARE ASSOC. -DR DUST,900 WEST TEMPLE AVE SUITE 205,,EFFINGHAM,IL,62401-2187,EFFINGHAM
148960,01-JAN-13,31-DEC-13,As Submitted,4,MIMCA  LLC - BISHOP & FLYNN,512 NORTH MAPLE STREET,,EFFINGHAM,IL,62401-1209,EFFINGHAM
148961,01-APR-13,31-MAY-13,As Submitted,4,REGIONAL HEALTH PARTNERS LLC,336 FRONT STREET,,GALVA,IL,61434,HENRY
148962,01-JAN-13,31-DEC-13,As Submitted,4,MID-ILL MED. CARE ASSC. RUNDE CLINIC,206 NORTH PEARL STREET,,TEUTOPLIS,IL,62467-1134,EFFINGHAM
148965,01-JUL-12,30-JUN-13,As Submitted,8,SIU QUINCY FAMILY MEDICINE,612 NORTH 11TH STREET,,QUUINCY,IL,62301,ADAMS
148966,01-JAN-12,31-DEC-12,Settled,4,HEARTLAND PEDIATRIC CLINIC,805 W. DE YOUNG SUITE B,,MARION,IL,629591602,WILLIAMSON
148968,01-JAN-12,31-DEC-12,As Submitted,3,NORRIS CITY HEALTH CLINIC,120 SOUTH DIVISION STREET,,NORRIS CITY,IL,62869,WHITE
148969,01-APR-13,31-MAR-14,As Submitted,1,LOGAN PRIMARY CARE SERVICE,504 WEST SAINT LOUIS STREET,,WEST FRANKFORT,IL,62896,FRANKLIN
148970,01-JAN-13,31-DEC-13,As Submitted,4,SIDDHARTH B. JANI  MD PC,1106 OAK STREET,,MT. CARMEL,IL,62863,WABASH
148972,01-JUL-12,30-JUN-13,As Submitted,1,HSHS MEDICAL GROUP - TABLE GROVE,130 N BROADWAY,,TABLE GROVE,IL,61482,FULTON
148974,01-JAN-13,31-DEC-13,As Submitted,4,STAUNTON CLINIC  L.L.C.,444 NORTH EDWARDSVILLE STREET,,STAUNTON,IL,62088,MACOUPIN
148975,01-JAN-12,31-AUG-12,Settled,4,KETAN C. VYAS  MD LLC,610 NORTH COURT STREET,,GRAYVILLE,IL,62844,EDWARDS
148977,01-JUL-12,30-JUN-13,As Submitted,1,HYGIENIC INSTITUTE COMM HEALTH CTR,2970 CHARTRES STREET,,LASALLE,IL,61301,PERU
148980,01-JAN-13,17-JUL-13,As Submitted,4,CFM OF WAYNE CITY,1501 WEST ROBINSON,,WAYNE CITY,IL,62895,WAYNE
148983,01-JAN-13,17-JUL-13,As Submitted,4,CFM OF MT VERNON,3505 BROADWAY,,MT VERNON,IL,62864,MARION
148985,01-JAN-13,31-DEC-13,As Submitted,4,AHEARN & ASSOCIATES MEDICAL CENTER,519 ELLIOTT STREET  SUITE 51,,KEWANEE,IL,61443,HENRY
148986,01-JUL-12,30-JUN-13,Settled,4,GALLATIN COUNTY WELLNESS,5150 HIGHWAY 13,,JUNCTION,IL,62954,GALLATIN
148987,01-SEP-12,31-AUG-13,As Submitted,4,CORK MEDICAL CENTER,1410 N 2ND STREET,,MARSHALL,IL,62441,CLARK
148988,01-JAN-13,02-JUN-13,As Submitted,2,INTERNAL MED CLINIC OF JACKSONVILLE,1606 WEST LAFAYETTE,,JACKSONVILLE,IL,62650,MORGAN
148992,01-JAN-13,31-DEC-13,Settled,4,FAMILY MEDICINE OF MCLEANSBORO  LLC,208 SOUTH WASHINGTON STREET,,MCLEANSBORO,IL,62859-1139,HAMILTON
148993,01-JAN-13,31-DEC-13,As Submitted,4,COWDEN MEDICAL CLINIC LLC,209 E. ELM ST,,COWDEN,IL,62422-0120,SHELBY
148994,01-JAN-13,31-DEC-13,As Submitted,4,WABASH PRIMARY CARE ASSOCIATES  PC,1123 CHESTNUT ST,,MOUNT CARMEL,IL,62863-1212,WABASH
148996,01-JAN-13,31-DEC-13,As Submitted,6,IRVINGTON TOWNSHIP RHC LLC,205 HURON ST,,IRVINGTON,IL,62848,WASHINGTON
148998,01-JAN-13,30-DEC-13,As Submitted,1,SALEM FAMILY HEALTH CENTER,1250 WEST WHITTAKER,,SALEM,IL,62881,MARION
148999,01-JAN-13,31-DEC-13,Settled,4,HEARTLAND WOMEN S HEALTHCARE LTD,430 NORTH PLEASANT AVENUE,,CENTRALIA,IL,62801-3006,MARION
151805,01-JAN-13,31-DEC-13,As Submitted,1,INDIANA HEALTH CENTERS  INC,8003 CASTLE WAY DRIVE,,INDIANAPOLIS,IN,46250,MARION
151812,01-MAR-11,29-FEB-12,Settled,,CITIZENS HEALTH CORPORATION,1650 N COLLEGE AVENUE,,INDIANAPOLIS,IN,46202,MARION
151816,01-OCT-12,30-SEP-13,As Submitted,7,RIGGS COMMUNITY HEALTH CENTER  INC,1716 HARTFORD STREET,,LAFAYETTE,IN,47904,TIPPECANOE
151817,01-JAN-13,31-DEC-13,As Submitted,2,ECHO COMMUNITY HEALTH CARE  INC.,315 MULBERRY ST,,EVANSVILLE,IN,47713,VANDERBURGH
151818,01-JAN-11,31-DEC-11,As Submitted,1,EAST CHICAGO COMMUNITY HEALTH CENTER,1313 W CHICAGO AVENUE,,EAST CHICAGO,IN,46312,LAKE
151821,01-OCT-12,30-SEP-13,As Submitted,2,HEART CITY HEALTH CENTER,236 SIMPSON AVE.,,ELKHART,IN,46516,ELKHART
151822,01-JUL-12,30-JUN-13,As Submitted,1,OPEN DOOR HEALTH SERVICES  INC.,333 S. MADISON ST.,,MUNCIE,IN,47308-1676,DELAWARE
151823,01-JAN-13,31-DEC-13,As Submitted,,RAPHAEL HEALTH CENTER  INC.,401 EAST 34TH STREET,,INDIANAPOLIS,IN,46205,MARION
151825,01-NOV-12,31-OCT-13,As Submitted,1,MADISON COUNTY COMM. HEALTH CENTER,1547 OHIO AVE.,,ANDERSON,IN,46016,MADISON
151827,01-JAN-13,31-DEC-13,As Submitted,1,WINDROSE HEALTH NETWORK  INC.,14 TRAFALGAR SQUARE,,TRAFALGAR,IN,46181,JOHNSON
151829,01-SEP-12,31-AUG-13,As Submitted,2,NORTHSHORE HEALTH CENTERS,6450 U.S. HIGHWAY 6,,PORTAGE,IN,46368,PORTER
151830,01-JAN-10,31-DEC-10,Settled,5,SHALOM HEALTH CARE,4326 PATRICIA STREET,,INDIANAPOLIS,IN,46222,MARION
151835,01-JAN-13,31-DEC-13,As Submitted,1,MARTINDALE-BRIGHTWOOD HEALTH CENTER,3401 EAST RAYMOND STREET,,INDIANAPOLIS,IN,46203,MARION
151839,01-JAN-13,31-DEC-13,Settled,2,SHALOM HEALTH CARE CENTER  INC.,3400 LAFAYETTE ROAD SUITE 200,,INDIANAPOLIS,IN,46222,MARION
151840,01-JAN-13,31-DEC-13,As Submitted,1,HEALTHLINC INCORPORATED,454 S COLLEGE AVENUE,,VALPARAISO,IN,46383-6512,PORTER
151842,01-JAN-13,31-DEC-13,As Submitted,4,COMMUNITY HEALTHNET  INC.,1021 W. 5TH AVENUE,,GARY,IN,46402-1703,LAKE
151848,01-JUL-12,30-JUN-13,As Submitted,1,FAMILY HEALTH CENTER OF CLARK CO INC,1319 DUNCAN AVENUE,,JEFFERSONVILLE,IN,47130,CLARK
151849,01-JAN-13,31-DEC-13,As Submitted,1,VERMILLION-PARKE CHC  INC.,777 SOUTH MAIN STREET  SUITE 100,,CLINTON,IN,47842-2493,VERMILLION
151863,01-JAN-13,31-DEC-13,As Submitted,11,NORTH CENTRAL NURSING CLINICS,901 PRINCE WILLIAM ROAD,,DELPHI,IN,46923,CARROLL
151864,01-JAN-13,31-DEC-13,As Submitted,2,THREE RIVERS HEALTH SERVICES,1717 S. CALHOUN STREET,,FORT WAYNE,IN,46862-1949,ALLEN
151865,01-JAN-13,31-DEC-13,As Submitted,1,KNOX/WINAMAC COMMUNITY HEALTH CENTER,121 EAST PEARL STREET,,WINAMAC,IN,46996-0338,PULASKI
151867,01-JAN-13,31-DEC-13,As Submitted,4,MAPLE CITY HEALTH CARE CENTER  INC.,213 MIDDLEBURY ST,,GOSHEN,IN,46528,ELKHART
151870,01-JAN-13,31-DEC-13,As Submitted,1,JANE PAULEY COMMUNITY HEALTH CENTER,8931 E 30TH STREET,,INDIANAPOLIS,IN,46219,MARION
151883,31-AUG-12,30-JUN-13,As Submitted,2,MERIDIAN HEALTH SERVICES  INC.,240 N. TILLOTSON AVENUE,,MUNCIE,IN,47304,DELAWARE
151884,04-OCT-12,31-DEC-12,Settled,1,THREE RIVERS HEALTH SERVICES,1721 S. CALHOUN STREET,,FORT WAYNE,IN,46802,ALLEN
151885,02-JAN-13,31-DEC-13,As Submitted,1,VERMILLION-PARKE CHC  INC.,777 SOUTH MAIN STREET  SUITE 100,,CLINTON,IN,47842-2493,VERMILLION
151886,01-JAN-13,31-DEC-13,As Submitted,1,WEST HEALTH CENTER,6029 WEST 10TH STREET,,INDIANAPOLIS,IN,46224,MARION
151887,01-JAN-13,31-DEC-13,As Submitted,,TECH TEEN CLINIC,1500 E. MICHIGAN ST.,,INDIANAPOLIS,IN,46201,MARION
151888,01-JAN-13,31-DEC-13,As Submitted,1,HARSHMAN MIDDLE SCHOOL,1501 E. 10TH ST.,,INDIANAPOLIS,IN,46201,MARION
151889,01-JAN-13,31-DEC-13,As Submitted,1,GEORGE WASHINGTON COMMUNITY SCHOOL,2215 W. WASHINGTON ST.,,INDIANAPOLIS,IN,46202,MARION
151890,24-APR-13,31-DEC-13,As Submitted,9,ESKENAZI HEALTH CENTER BLACKBURN,2700 DR. MARTIN LUTHER KING JR ST.,,INDIANAPOLIS,IN,46208-5019,MARION
151891,24-APR-13,31-DEC-13,As Submitted,9,ESKENAZI HEALTH CENTER FOREST MANOR,3840 N. SHERMAN DRIVE,,INDIANAPOLIS,IN,46226-4462,MARION
151892,24-APR-13,31-DEC-13,As Submitted,9,ESKENAZI HEALTH CENTER WCOE,1002 WISHARD BOULEVARD,,INDIANAPOLIS,IN,46202,MARION
151893,24-APR-13,31-DEC-13,As Submitted,9,ESKENAZI HEALTH CENTER PRIMARY CARE,1002 WISHARD BLVD,,INDIANAPOLIS,IN,46202,MARION
151894,24-APR-13,31-DEC-13,As Submitted,9,ESKENAZI HEALTH CENTER N. ARLINGTON,2505 N. ARLINGTON AVENEU,,INDIANAPOLIS,IN,46218-3318,MARION
151895,24-APR-13,31-DEC-13,As Submitted,9,ESKENAZI HEALTH CENTER PCC-PEDIATRIC,1002 WISHARD BOULEVARD,,INDIANAPOLIS,IN,46202,MARION
151896,24-APR-13,31-DEC-13,As Submitted,9,ESKENAZI HEALTH CTR FOR SR HEALTH,1050 WISHARD BOULEVARD,,INDIANAPOLIS,IN,46202-5166,MARION
151897,24-APR-13,31-DEC-13,As Submitted,9,ESKENAZI HEALTH CTR COTTAGE CORNER,1434 SHELBY STREET,,INDIANAPOLIS,IN,46203-1945,MARION
151898,24-APR-13,31-DEC-13,As Submitted,9,ESKENAZI HEALTH CENTER WESTSIDE,2732 W. MICHIGAN STREET,,INDIANAPOLIS,IN,46222-3750,MARION
151899,24-APR-13,31-DEC-13,As Submitted,9,ESKENAZI HEALTH CENTER PECAR,6940 MICHIGAN ROAD,,INDIANAPOLIS,IN,46268-2800,MARION
151900,24-APR-13,31-DEC-13,As Submitted,9,ESKENAZI HEALTH CENTER GRASSY CREEK,9443 E. 38TH STREET,,INDIANAPOLIS,IN,46235-2132,MARION
151901,12-JUN-13,31-DEC-13,Settled,2,HEALTHLINC EAST CHICAGO,100 W. CHICAGO AVENUE,,EAST CHICAGO,IN,46312,LAKE
151902,01-JAN-13,31-DEC-13,As Submitted,1,NORTHEAST HEALTH CENTER,3908 MEADOWS DRIVE,,INDIANAPOLIS,IN,46205,MARION
151905,06-AUG-13,31-DEC-13,Settled,,COMMUNITY HEALTHNET CALUMET,3900 CALHOUN ST,,GARY,IN,46408-1753,LAKE
151908,13-AUG-13,31-DEC-13,Settled,,COMMUNITY HEALTHNEET MILLER,1015 N SHELBY ST,,GARY,IN,46403-1446,LAKE
151911,02-AUG-13,31-DEC-13,Settled,,COMMUNITY HEALTHNET CONNECTICUT,8679 CONNECTICUT ST,,MERRILLVILLE,IN,46410-6383,LAKE
153804,01-SEP-12,31-AUG-13,As Submitted,4,CLAY CITY FAMILY MEDICINE,1606 N 7TH STREET,,TERRE HAUTE,IN,47804,CLAY
153809,01-JAN-12,31-DEC-12,As Submitted,4,KNOX FAMILY PRACTICE  INC.,1520 SOUTH HEATON STREET,,KNOX,IN,46534,STARKE
153816,01-JAN-13,31-DEC-13,As Submitted,4,PREMIER HEALTHCARE,RR 1 BOX 1002,,LINTON,IN,47441,GREENE
153819,01-JAN-13,31-DEC-13,As Submitted,,COMMUNITY RURAL HEALTH CLINIC  LLC,1207 EAST NATIONAL AVE,,BRAZIL,IN,47834,CLAY
153821,01-JAN-13,31-DEC-13,As Submitted,3,JOANNE GUTTMAN  M.D.,11137 US 52  SUITE B,,BROOKVILLE,IN,47012,FRANKLIN
153823,01-JAN-13,31-DEC-13,As Submitted,4,REDI-CARE  INC.  P.C.,2120 NORTH DETRIOT STREET,,LA GRANGE,IN,46761-1147,LA GRANGE
153825,01-JAN-12,31-DEC-12,As Submitted,1,CRAWFORD COUNTY FAMILY HEALTH,5604 E WHITE OAK LANE,,MARENGO,IN,47140,CRAWFORD
153828,01-JAN-13,31-DEC-13,As Submitted,6,MONTICELLO MEDICAL CENTER,826 NORTH SIXTH STREET,,MONTICELLO,IN,47960-1752,WHITE
153829,01-JAN-13,31-DEC-13,As Submitted,3,ROBERT E. JUDGE  MD,1521 WEST MAIN STREET,,BERNE,IN,46711,ADAMS
153832,01-JAN-13,31-DEC-13,As Submitted,4,NASHVILLE FAMILY MEDICINE,103 WILLOW STREET  SUITE B,,NASHVILLE,IN,47448,BROWN
153837,01-JAN-13,31-DEC-13,Settled,5,WORTHINGTON FAMILY MEDICINE,102 E. MAIN STREET,,WORTHINGTON,IN,47471,GREENE
153838,01-JAN-12,01-JAN-13,Settled,4,JAMES D KOZAREK   MD,201 WEST MAIN CROSS,,EDINBURG,IN,46124,JOHNSON
153843,01-OCT-11,30-SEP-12,Settled,,DEACONESS CLINIC  INC,106 W. PIKE AVENUE,,PETERSBURG,IN,47567,PIKE
153853,01-JAN-13,31-DEC-13,As Submitted,3,THOMAS L MILLER  RHC,1500 W. MAUMEE,,ANGOLA,IN,46703,STEUBEN
153854,01-JAN-11,28-FEB-11,Settled,,OAKLAND CITY FAMILY PRACTICE LLC,HIGHWAY 64 WEST,,OAKLAND CITY,IN,47660,GIBSON
153855,01-JAN-13,31-DEC-13,As Submitted,4,THOROUGHCARE,4808 N VIKING TRAIL,,NEW CASTLE,IN,47362,HENRY
153857,01-JAN-13,31-DEC-13,As Submitted,1,KNOX FAMILY MEDICAL CENTER,402 WEST CULVER ROAD,,KNOX,IN,46534,STARKE
153859,01-JUL-12,30-JUN-13,As Submitted,1,DALE FAMILY MEDICINE,4 WEST VINE STREET,,DALE,IN,47523,SPENCER
153860,01-JUL-12,30-JUN-13,As Submitted,1,MARTIN COUNTY HEALTH CLINIC,250 HIGH STREET,,SHOALS,IN,47581,MARTIN
153861,01-JAN-13,30-JUN-13,As Submitted,1,MERIDIAN HEALTH SERVICES,509 HARCOURT WAY,,RUSHVILLE,IN,46173,RUSH
153862,01-JAN-13,31-DEC-13,Settled,9,SWITZERLAND COUNTY NURSE MANAGED CLI,727 HIGHWAY 56  SUITE 300,,VEVEY,IN,47043,SWITZERLAND
153863,01-JAN-12,31-DEC-12,Settled,1,NEW CASTLE PEDIATRICS,1000 NORTH 16TH ST,,NEW CASTLE,IN,47362,HENRY
153864,01-JAN-12,31-DEC-12,As Submitted,3,KENNETH D. WATKINS,108 E HOSPITAL DR,,WINCHESTER,IN,47394,RANDOLPH
153868,07-OCT-13,31-DEC-13,As Submitted,9,FAMILY PRAC ASSOC OF SULLIVAN COUNTY,P.O. BOX 230,,SULLIVAN,IN,47882-7633,SULLIVAN
153869,01-JAN-13,31-DEC-13,As Submitted,5,PROVIDENCE MEDICAL GROUP  LLC,1214 E. NATIONAL AVENUE  SUITE 100,,BRAZIL,IN,47834,CLAY
153870,01-JAN-13,31-DEC-13,Settled,,JOHN A EGLI MD PC,315 LEHMAN AVE,,TOPEKA,IN,46571,LAGRANGE
153871,01-JAN-13,31-DEC-13,As Submitted,1,LITTLE COMPANY OF MARY HOSPITAL  CMP,200 STATE STREET  SUITE A,,WASHINGTON,IN,47501,DAVIES
153872,01-JUL-12,30-JUN-13,As Submitted,1,PETERSBURG FAMILY MEDICINE,P.O. BOX,,PETERSBURG,IN,47567,PIKE
153878,01-JAN-13,31-DEC-13,Settled,,HEARTLAND OB/GYN,1401 MEMORIAL AVE  SUITE B,,WASHINGTON,IN,47501,DAVIESS
153881,01-JUL-12,30-JUN-13,As Submitted,5,FAMILY HEALTH CENTER OF WINCHESTER,473 GREENVILLE AVE,,WINCHESTER,IN,47934,RANDOLPH
153882,01-JAN-13,31-DEC-13,As Submitted,3,ST LUKES MEDICAL MINISTRY PC,1441 NORTH GARDNER,,SCOTTSBURG,IN,47170,SCOTT
153883,01-JAN-13,31-DEC-13,As Submitted,3,FOUNDATIONS FAMILY MEDICINE PC,25 WEST MAIN STREET,,AUSTIN,IN,47102,SCOTT
153884,01-JAN-12,30-SEP-12,As Submitted,4,GOSPORT FAMILY PRACTICE,7 EAST MAIN STREET,,GOSPORT,IN,47433,OWEN
153885,01-JAN-12,30-SEP-12,As Submitted,4,HOMETOWN HEALTHCARE,9 CRANE AVENUE,,SPENCER,IN,47460,OWEN
153886,01-JAN-13,31-DEC-13,As Submitted,4,GREENE COUNTY HEALTH - LINTON,1210 N 1000 W,,LINTON,IN,47441,GREENE
153887,01-JUL-12,30-JUN-13,As Submitted,5,JENNINGS FAMILY CARE,301 HENRY STREET,,NORTH VERNON,IN,47265,JENNINGS
153888,01-JAN-13,17-NOV-13,As Submitted,,FAMILY & OCCUPATIONAL MEDICINE OF RI,105 E. SECOND STREET,,RIDGEVILLE,IN,47380,RANDOLPH
153890,01-JAN-13,31-DEC-13,As Submitted,4,MONTGOMERY MEDICAL ASSOC. LLC,542 NORTH 3RD ST,,MONTGOMERY,IN,47558-5745,DAVIESS
153891,01-OCT-12,30-SEP-13,As Submitted,1,SOUTHERN INDIANA COMMUNITY HEALTH CA,420 WEST LONGEST STREET,,PAOLI,IN,47454,ORANGE
153892,01-JAN-12,30-JUN-12,Settled,1,UPLAND HEALTH & DIAGNOSTIC CENTER,1809 SOUTH MAIN ST,,UPLAND,IN,46989,GRANT
153893,01-JAN-12,31-JUL-12,Settled,1,SHIPSHEWANA FAMILY MEDICINE,450 E COUNTRY LANE,,SHIPSHEWANA,IN,46540,LAGRANGE
153894,01-FEB-10,31-DEC-10,Settled,6,MONROE PRIMARY CARE BLOOMFIELD,708A MAIN ST.,,BLOOMFIELD,IN,47424,GREENE
153895,01-JAN-13,31-DEC-13,As Submitted,9,WAYNE COUNTY HEALTH DEPARTMENT,203 E MAIN STREET,,RICHMOND,IN,47374,WAYNE
153896,01-JAN-13,27-OCT-13,As Submitted,4,BERTSCHLAND FAMILY PRACTICE CLINIC,1 EAST CHURCH STREET,,CAMBRIDGE CITY,IN,47327,WAYNE
153898,01-JUL-13,31-DEC-13,As Submitted,1,CAREY SERVICES  INC.,2724 S. CAREY STREET,,MARION  IN 46953,IN,46953,GRANT
153899,01-JUL-12,30-JUN-13,Settled,,JOHNSON NICHOLS HEALTH CLINIC,645 W MORGAN STREET,,SPENCER,IN,47460-1133,OWEN
153900,17-JAN-13,31-DEC-13,As Submitted,2,RANDOLPH MEDICAL CENTER,400 S. OAK ST,,WINCHESTER,IN,47394,RANDOLPH
153901,25-JAN-13,31-DEC-13,As Submitted,2,REID FAMILY HEALTH CENTER,1250 CHESTER BLVD,,RICHMOND,IN,47374,WAYNE
153902,30-MAY-13,30-SEP-13,As Submitted,4,VALLEY HEALTH,9529 W STATE ROAD 56,,FRENCH LICK,IN,47432,ORANGE
153903,01-MAR-13,30-JUN-13,As Submitted,1,CRAWFORD COUNTY FAMILY MEDICINE,6402 E INDUSTRIAL LANE,,LEAVENWORTH,IN,47137,LEAVENWORTH
153904,12-JUL-13,31-DEC-13,Settled,4,GOOD SAMARITAN PIKE COUNTY,611 EAST MAIN STREET,,PETERSBURG,IN,47567,PIKE
161800,01-JUL-12,30-JUN-13,As Submitted,1,PEOPLES COMMUNITY HEALTH CLINIC INC,905 FRANKLIN STREET,,WATERLOO,IA,50703,BLACK HAWK
161801,01-FEB-13,31-JAN-14,As Submitted,1,COMMUNITY HEALTH CARE  INC.,500 WEST RIVER DRIVE,,DAVENPORT,IA,52801,SCOTT
161802,01-FEB-13,31-JAN-14,As Submitted,1,SIOUXLAND COMMUNITY HEALTH CENTER,1021 NEBRASKA STREET,,SIOUX CITY,IA,51102,WOODBURY
161803,01-MAR-13,28-FEB-14,As Submitted,1,ALL CARE HEALTH CENTER,902 SOUTH 6TH STREET,,COUNCIL BLUFFS,IA,51501,POTTAWATTAMIE
161804,01-JUL-12,30-JUN-13,As Submitted,1,PRIMARY HEALTH CARE  INC.,717 GRAND AVENUE,,DES MOINES,IA,50309-2704,POLK
161813,01-MAR-13,28-FEB-14,As Submitted,,RIVER HILLS CHC,201 S. MARKET,,OTTUMWA,IA,52501,WAPELLO
161826,01-DEC-12,30-NOV-13,As Submitted,1,COMMUMITY HEALTH CENTERS OF SO IA,302 NE 14TH STREET,,LEON,IA,50144,DECATUR
161828,01-JAN-13,31-DEC-13,As Submitted,1,UNITED COMMUNITY HEALTH CENTER  INC.,715 WEST MILWAUKEE AVENUE,,STORM LAKE,IA,50588,BUENA VISTA
