PROVIDER_NUMBER,FYB,FYE,STATUS,CTRL_TYPE,hclinic_Name,Street_Addr,Po_Box,City,State,Zip_Code,County
121814,01-JAN-14,31-DEC-14,Settled,1,WAIKIKI HEALTH CENTER,277 OHUA AVENUE,,HONOLULU,HI,96815,HONOLULU
121818,01-OCT-13,30-SEP-14,Settled,1,HOOLA LAHUI HAWAII-KCHC-WAIMEA,46438 WAIMEA CANYON DRIVE,,WAIMEA,HI,96796,KAUI I
121822,01-JUL-14,30-JUN-15,Settled,4,HANA COMMUNITY HEALTH CENTER,PO BOX 807,,HANA,HI,96713,MAUI
121824,01-JUL-14,30-JUN-15,Settled,1,MOLOKAI COMMUNITY HEALTH CENTER,30 OKI PLACE,,KAUNAKAKAI,HI,96748,MAUI
121828,01-OCT-13,30-SEP-14,Settled,1,KOOLAULOA COMMUNITY HEALTH CENTER,56-119 PUALALEA ST,,KAHUKU,HI,96731,HONOLULU
121834,01-JAN-14,31-DEC-14,Settled,,WEST HAWAII COMMUNITY HEALTH CENTER,75-5751 KUAKINI HIGHWAY SUITE 104,,KAILUA KONA,HI,96740,HAWAII
121836,01-JAN-14,31-DEC-14,Settled,1,LANAI COMMUNITY HEALTH CENTER,478 LAUHALA STREET,,LANAI CITY,HI,96763,MAUI
121845,27-JUL-12,31-DEC-12,Settled,2,WAIKIKI HEALTH CENTER,PIER 1 FORREST AVENUE,,HONOLULU,HI,96813-2831,HONOLULU
123803,28-MAR-17,31-DEC-17,Settled,4,FIVE MOUNTAINS HAWAII INC,64-1035 MAMALAHOA HWY STE F,,KAMUELA,HI,96743-8440,HAWAII
131800,01-JUN-14,31-MAY-15,Settled,1,HEALTH WEST  INC.,330 N MAIN,,ABERDEEN,ID,83210,BINGHAM
131803,01-FEB-14,31-JAN-15,Settled,4,VALLEY FAMILY HEALTH CARE  INC.,1441 NE TENTH AVE.,,PAYETTE,ID,83661,PAYETTE
131804,01-OCT-13,30-SEP-14,Settled,1,FAMILY HEALTH SERVICES CORP.,794 EASTLAND DR.,,TWIN FALLS,ID,83301,TWIN FALLS
131805,01-JUL-14,30-JUN-15,Settled,1,GLENNS FERRY HEALTH CENTER,486 1ST AVENUE,,GLENNS FERRY,ID,83623,ELMORE
131807,01-APR-14,31-MAR-15,Settled,1,COMM HEALTH CLINICS  MARSING CLINIC,201 MAIN STREET,,MARSING,ID,83639-0516,OWYHEE
131814,01-OCT-13,30-SEP-14,Settled,11,BENEWAH MEDICAL CENTER,427 NORTH 12TH STREET,,PLUMMER,ID,83851,BENEWAH
131822,01-JAN-14,31-DEC-14,Settled,1,KANIKSU BOUNDARY REGIONAL CHC,6615 COMANCHE STREET,,BONNERS FERRY,ID,83864,BOUNDARY
131823,01-JAN-14,31-DEC-14,Settled,1,DIRNE COMMUNITY HEALTH CENTER  INC,201 E HARRISON,,COEUR D ALENE,ID,83814,KOOTENAI
131827,01-OCT-13,30-SEP-14,Settled,1,ADAMS COUNTY HEALTH CENTER  INC,205 N BERKELY,,COUNCIL,ID,83612,ADAMS
131829,01-JUL-14,30-JUN-15,Settled,1,COMMUNITY COUNCIL OF IDAHO,2088 E 25TH STREET,,IDAHO FALLS,ID,83404,BONNERVILLE
131835,01-JUL-14,30-JUN-15,Settled,1,FAMILY MEDICINE RESIDENCY OF IDAHO,777 N RAYMOND STREET,,BOISE,ID,83704,ADA
131836,01-SEP-14,31-AUG-15,Settled,1,UPPER VALLEY COMMUNITY HEALTH SVC,20 N 3RD E,,SAINT ANTHONY,ID,83445,FREMONT
131845,01-APR-13,31-MAR-14,Settled,,COMM HEALTH CLINICS  MIDDLETON CLINI,201 S. FIRST AVE. E.,,MIDDLETON,ID,83644,CANYON
131847,26-JUL-12,31-DEC-12,Settled,,KANIKSU HEALTH SERV PRIEST RIVER,6509 HIGHWAY 2 STE 101,,PRIEST RIVER,ID,83856,BONNERS
131852,29-JAN-14,31-MAY-14,Settled,1,HEALTH WEST  INC.,880 W QUINN RD,,CHUBBOCK,ID,83202,BANNOCK
131855,29-JAN-14,31-MAR-14,Settled,2,COMM HEALTH CLINICS  SANE CANYON,1224 1ST STREET #302,,NAMPA,ID,83651,CANYON
133808,01-OCT-16,30-SEP-17,Settled,1,STANLEY RURAL HEALTH CLINIC,110 NIECE AVE,,STANLEY,ID,83278,CUSTER
133819,01-JAN-14,06-APR-14,Settled,5,GOODING FAMILY PHYSICIANS  PLLC,134 WEST 4TH AVE,,GOODING,ID,83330,GOODING
133826,01-JUL-16,30-JUN-17,As Submitted,4,SAINT ALPHONSUS MED GRP - ELM,315 E. ELM ST. STE 100,,CALDWELL,ID,83605,CANYON
133831,01-MAR-16,30-APR-16,Settled,4,BLACKFOOT MEDICAL CENTER,1441 PARKWAY DRIVE,,BLACKFOOT,ID,83221,BINGHAM
133832,01-OCT-14,30-SEP-15,Settled,,CHALLIS AREA HEALTH CENTER,611 CLINIC ROAD,,CHALLIS,ID,83226,CUSTER
133833,01-JAN-15,07-SEP-15,Settled,4,EMMETT MEDICAL CENTER  PLLC,1102 EAST LOCUST ST.,,EMMETT,ID,83617,GEM
133834,01-JAN-14,02-FEB-14,Settled,4,KUNA FAMILY MEDICAL CLINIC  P.A.,708 E WYTHE CREEK CT,,KUNA,ID,83634,ADA
133836,01-JAN-17,31-DEC-17,As Submitted,4,TWO RIVERS MEDICAL CLINIC P.A.,683 E THIRD STREET,,WEISER,ID,83672,WASHINGTON
133838,01-JAN-17,31-DEC-17,As Submitted,4,ASSOCIATES IN FAMILY PRACTICE   P.A.,425 IDAHO STREET,,GOODING,ID,83330,GOODING
133841,01-JAN-17,31-DEC-17,As Submitted,3,SHOSHONE FAMILY MEDICAL CENTER,113 SOUTH APPLE STREET,,SHOSHONE,ID,83352,LINCOLN
133843,01-JAN-12,30-OCT-12,As Submitted,4,FAMILY CARE PHYSICIANS,112 WEST 5TH AVENUE,,JEROME,ID,83338,JEROME
133851,01-JAN-17,31-DEC-17,As Submitted,4,DR. CLAY CAMPBELL,166 SOUTH 5TH AVENUE,,MONTPELIER,ID,83254,BEAR LAKE
133854,01-MAY-12,29-OCT-12,Settled,5,SALMON RIVER MEDICAL CLINIC,214 NORTH MAIN,,RIGGINS,ID,83549,ADAMS
133857,01-JAN-11,31-AUG-11,Settled,3,DR. NOALL WOLFF,465 WASHINGTON,,MONTPELIER,ID,83254,BEAR LAKE
133858,01-JAN-17,31-DEC-17,As Submitted,4,MOSCOW MEDICAL  PA,213 NORTH MAIN,,MOSCOW,ID,83843,LATAH
133859,01-JAN-17,31-DEC-17,As Submitted,4,BONNERS FERRY FAMILY MEDICINE,6488 CHINOOK STREET,,BONNERS FERRY,ID,83805,BOUNDARY
133861,01-JAN-17,31-DEC-17,As Submitted,1,FOUR PEAKS CLINIC,852 VALLEY CENTRE DR,,DRIGGS,ID,83422-5005,TETON
141000,01-JUL-14,30-JUN-15,Settled,1,HEARTLAND INTERNATIONAL HLTH CTR.,3048 N. WILTON   2ND FLOOR,,CHICAGO,IL,60657,COOK
141002,01-JUL-14,30-JUN-15,Settled,1,FAMILY CHRISTIAN HEALTH CENTER,31 WEST 155TH STREET,,HARVEY,IL,60426,COOK
141020,01-JUL-14,30-JUN-15,Settled,1,ESPERANZA HEALTH CENTERS,2001 SOUTH CALIFORNIA AVENUE,,CHICAGO,IL,60608,COOK
141030,01-DEC-13,30-NOV-14,Settled,9,WHITESIDE CO C.H.C.,1300 W. 2ND STREET,,ROCK FALLS,IL,61071,WHITESIDE
141047,01-DEC-13,30-NOV-14,Settled,9,CASS COUNTY HEALTH CLINIC,331 SOUTH MAIN STREET,,VIRGINIA,IL,62691,CASS
141075,01-SEP-14,31-AUG-15,Settled,1,BELOVED COMM FAMILY WELLNESS CTR,326 WEST 64TH STREET,,CHICAGO,IL,60621,COOK
141101,01-JUL-14,30-JUN-15,Settled,1,HOWARD BROWN HEALTH CENTER,4025 NORTH SHERIDAN ROAD,,CHICAGO,IL,60613,COOK
141108,01-JUL-10,30-JUN-11,Settled,1,TRIAD HEALTH PRACTICE,3000 NORTH HALSTED STREET #711,,CHICAGO,IL,60657,COOK
141154,01-SEP-14,31-AUG-15,Settled,9,MACOUPIN CTY MAPLE STREET CLINIC,805 N BROAD STREET,,CARLINVILLE,IL,62626,MACOUPIN COUNTY
141168,01-JUL-14,30-JUN-15,Settled,2,SIU CENTER FOR FAMILY MEDICINE,520 NORTH FOURTH STREET,,SPRINGFIELD,IL,62794-9670,SANGAMON
141170,01-JUL-14,30-JUN-15,Settled,6,COMMUNITY NURSE HEALTH ASSOCIATION,110 CALENDAR AVE.,,LA GRANGE,IL,60525,COOK
141171,01-DEC-13,30-NOV-14,Settled,2,KNOX COMMUNITY HEALTH CENTER,1361 WEST FREMONT,,GALESBURG,IL,61401,KNOX
141178,01-JUL-14,30-JUN-15,Settled,5,CHESTNUT FAMILY HEALTH CENTER,720 WEST CHESTNUT STREET,,BLOOMINGTON,IL,61701,MCLEAN
141179,20-DEC-12,31-DEC-13,Settled,1,MCKINLEY HEALTH CENTER,2166 MADISON AVENUE,,GRANITE CITY,IL,62040,MADISON
141182,18-DEC-12,31-DEC-13,Settled,1,PRIMECARE COMMUNITY HEALTH  INC.,1920 N. HAMLIN AVENUE,,CHICAGO,IL,60647,COOK
141192,01-JAN-14,31-DEC-14,Settled,1,FRANCIS NELSON HEALTH CENTER,819 BLOOMINGTON ROAD,,CHAMPAIGN,IL,61820,CHAMPAIGN COUNTY
141197,06-JUN-13,30-JUN-14,Settled,1,HEARTLAND HEALTH CENTER-BROADWAY,5710 N BROADWAY,,CHICAGO,IL,60660,COOK
141801,01-JAN-10,31-DEC-10,Settled,10,CHI-DEPT OF PUB HLTH-UPTOWN NHC,845 WEST WILSON,,CHICAGO,IL,60640,COOK
141813,01-JUL-14,30-JUN-15,Settled,1,COMMUNITY HEALTH & EMERGENCY SERVIC,13245 KESSLER ROAD,,CAIRO,IL,62914,ALEXANDER
141814,01-SEP-14,31-AUG-15,Settled,1,RURAL HEALTH  INC.,513 NORTH MAIN STREET,,ANNA,IL,62906,UNION
141815,01-JAN-14,31-DEC-14,Settled,1,HENDERSON COUNTY RURAL HEALTH CNT,1204 HWY 164E,,OQUAWKA,IL,61469,HENDERSON
141816,01-JUL-14,30-JUN-15,Settled,1,SHAWNEE HEALTH SERVICE & DEV CORP,109 CALIFORNIA STREET,,CARTERVILLE,IL,62918-0577,WILLIAMSON
141819,01-APR-14,31-MAR-15,Settled,1,CHRISTOPHER RURAL HLTH PLANNING CORP,4241 HIGHWAY 14 WEST,,CHRISTOPHER,IL,62922,FRANKLIN
141821,01-JUL-14,30-JUN-15,Settled,8,UIC MILE SQUARE HEALTH CENTER,1220 S WOOD STREET,,CHICAGO,IL,60608,COOK
141825,01-JUL-14,30-JUN-15,Settled,1,NEAR NORTH HEALTH SERVICE CORP,1276 NORTH CLYBOURN AVE.,,CHICAGO,IL,60610,COOK
141828,01-FEB-14,31-JAN-15,Settled,2,COMMUNITY HEALTH PARTNERSHIP OF ILLI,203 NORTH WABASH  STE 300,,CHICAGO,IL,60601,COOK
141829,01-JUL-14,30-JUN-15,Settled,1,ERIE FAMILY HEALTH CENTER,1701 WEST SUPERIOR,,CHICAGO,IL,60622,COOK
141830,01-JUL-14,30-JUN-15,Settled,1,COMMUNITY HEALTH IMPROVEMENT CENTER,320 E. CENTRAL AVE.,,DECATUR,IL,62521,MACON
141832,01-JAN-14,31-DEC-14,Settled,1,SOUTHERN IL HEALTHCARE FOUNDATION,6010 BOND AVENUE,,CENTREVILLE,IL,62207,ST. CLAIR
141833,01-JUL-14,30-JUN-15,Settled,,CHICAGO FAMILY HEALTH CENTER,570 EAST 115TH STREET,,CHICAGO,IL,60618,COOK
141837,01-JUL-14,30-JUN-15,Settled,1,CIRCLE FAMILY HEALTHCARE NETWORK,4909 W DIVISON,,CHICAGO,IL,60651,COOK
141842,01-JUL-14,30-JUN-15,Settled,1,HEARTLAND HEALTH OUTREACH,208 S. LASALLE ST SUITE 1300,,CHICAGO,IL,60604,COOK
141846,01-JUL-14,30-JUN-15,Settled,1,CRUSADERS CENTRAL CLINIC ASSOC INC,1200 WEST STATE STREET,,ROCKFORD,IL,61102,WINNEBAGO
141850,01-JUL-14,30-JUN-15,Settled,1,LAWNDALE CHRISTIAN HEALTH CENTER,3860 WEST OGDEN AVE,,CHICAGO,IL,60623,COOK
141854,01-JUL-14,30-JUN-15,Settled,2,ALIVIO MEDICAL CENTER,2355 SOUTH WESTERN AVENUE,,CHICAGO,IL,60608,COOK
141855,01-JUL-14,30-JUN-15,Settled,1,TCA HEALTH  INC,1029 EAST 130TH STREET,,CHICAGO,IL,60628,COOK
141867,01-JUL-14,30-JUN-15,Settled,1,ACCESS COMMUNITY HEALTH NETWORK,600 WEST FULTON STREET,,CHICAGO,IL,60661,COOK
141878,01-JUL-14,30-JUN-15,Settled,,CHRISTIAN COMMUNTIY HEALTH CENTER,9718 S. HALSTED STREET,,CHICAGO,IL,60628,COOK
141888,01-JUL-14,30-JUN-15,Settled,,PCC COMMUNITY WELLNESS CENTER,14 W. LAKE STREET,,OAK PARK,IL,60302,COOK
141897,01-JUL-14,30-JUN-15,Settled,1,CENTRAL COUNTIES HEALTH CENTERS,2239 E COOK ST,,SPRINGFIELD,IL,62703,SANGAMON
141909,01-JAN-14,31-DEC-14,Settled,9,WILL COUNTY HEALTH DEPARTMENT,501 ELLA,,JOLIET,IL,60433,WILL
141910,01-DEC-13,30-NOV-14,Settled,1,LAKE COUNTY HEALTH DEPARTMENT & CHC,2400 BELVIDERE ROAD,,WAUKEGAN,IL,60085,LAKE
141922,01-JAN-14,31-DEC-14,Settled,1,PRIMECARE COMMUNITY HEALTH  INC.,1431 N WESTERN AVE SUITE 406,,CHICAGO,IL,60622,COOK
141923,01-JAN-14,31-DEC-14,As Submitted,4,SOUTHERN IL REGIONAL WELLNESS CENTER,601 JAMES R. THOMPSON BLVD,,EAST ST. LOUIS,IL,62201,ST. CLAIR
141933,01-MAR-14,28-FEB-15,Settled,1,CHCS OF SOUTHEASTERN IOWA  INC,951 BROADWAY,,HAMILTON,IL,62341,HANCOCK
141936,01-JUL-11,30-JUN-12,Settled,1,AUNT MARTHA S YOUTH SERVICE CENTER,101 S BROADWAY,,AURORA,IL,60505,KANE
141941,01-JUL-14,30-JUN-15,Settled,1,GREATER ELGIN FAMILY CARE CENTER,370 SUMMIT ST,,ELGIN,IL,60120,KANE
141973,01-NOV-13,31-OCT-14,Settled,1,HEARTLAND COMMUNITY HEALTH CLINIC,1701 WEST GARDEN STREET,,PEORIA,IL,61605-3531,PEORIA
141980,01-JUL-14,30-JUN-15,Settled,1,VNA HEALTH CENTER,400 N. HIGHLAND AVENUE,,AURORA,IL,60506,KANE
141981,01-JUL-14,30-JUN-15,Settled,1,ASIAN HUMAN SERVICES FAMILY HEALTH C,2424 WEST PETERSON AVENUE,,CHICAGO,IL,60659,COOK
141983,01-JUL-14,30-JUN-15,Settled,1,FRIEND FAMILY HEALTH CENTER  INC,800 E 55TH STREET,,CHICAGO,IL,60619,COOK
143811,01-JAN-14,25-SEP-14,Settled,4,FAMILY RURAL HEALTH OF LAHARPE  PC,501 EAST MAIN,,LA HARPE,IL,61450,HANCOCK
143819,01-JAN-14,30-NOV-14,Settled,1,CARLE PHYSICIAN GROUP TUSCOLA,301 E SOUTHLINE RD,,TUSCOLA,IL,61953,DOUGLAS
143821,01-APR-17,31-MAR-18,As Submitted,1,CENTER FOR MEDICAL ARTS RURAL HEALTH,2601 WEST MAIN STREET,,CARBONDALE,IL,62901-1031,JACKSON
143822,01-JAN-17,31-DEC-17,As Submitted,5,LITCHFIELD FAMILY PRACTICE CENTER,1285 FRANCISCAN DRIVE,,LITCHFIELD,IL,62056,MONTGOMERY
143823,01-JAN-12,31-MAR-12,Settled,4,SOUTHERN ILLINOIS PRIMARY CARE ASSOC,209 NW 11TH STREET,,FAIRFIELD,IL,62837,WAYNE
143829,01-JUL-16,31-AUG-16,Settled,4,MERCER HEALTH CENTER,409 N. W. 4TH STREET,,ALEDO,IL,61231,MERCER
143834,01-JAN-12,01-MAR-12,Settled,4,WEBER RURAL HEALTH CLINIC,1200 NORTH EAST STREET,,OLNEY,IL,62450,RICHLAND
143847,01-JAN-17,31-DEC-17,As Submitted,4,RHC OF MOULTRIE COUNTY  LLC,2 WEST ADAMS,,SULLIVAN,IL,61951-1934,MOULTRIE
143850,01-JAN-17,31-DEC-17,As Submitted,5,SPRINGFIELD CLINIC TAYLORVILLE,600 NORTH MAIN STREET,,TAYLORVILLE,IL,62568-1668,CHRISTIAN
143852,01-JAN-13,30-NOV-13,Settled,1,CARLE PHYSICIAN GROUP DANVILLE,311 W FAIRCHILD,,DANVILLE,IL,61832,VERMILLION
143855,01-JAN-17,31-DEC-17,As Submitted,3,MURPHYSBORO FAMILY MEDICINE CLINIC,628 NORTH 14TH STREET,,MURPHYSBORO,IL,62966,JACKSON
143859,01-JAN-17,31-DEC-17,As Submitted,4,GILLESPIE FAMILY PRACTICE CENTER,715 WEST BROADWAY,,GILLESPIE,IL,62033,MACOUPIN
143862,01-JUL-16,30-JUN-17,As Submitted,1,SOUTHERN ILLINOIS UNIVERSITY FP,305 W JACKSON ST,,CARBONDALE,IL,62901,JACKSON
143867,01-JAN-11,31-AUG-11,Settled,4,MCCRAKEN DAWDY FAMILY PRACTICE CTR,201 HEALTH CARE DRIVE,,GREENVILLE,IL,62246,BOND
143870,01-APR-17,31-MAR-18,As Submitted,1,LOGAN PRIMARY CARE,405 RUSHING DRIVE,,HERRIN,IL,62948,WILLIAMSON
143871,01-APR-17,31-MAR-18,As Submitted,1,MEDICAL ARTS CLINIC,19 EAST SHAWNEE DRIVE,,MURPHYSBORO,IL,62966-7071,JACKSON
143874,01-JAN-14,31-DEC-14,Settled,4,ILLINI MEDICAL ASSOCIATES,390 MAPLE SUMMIT ROAD,,JERSEYVILLE,IL,62052,JERSEYVILLE
143875,01-DEC-09,30-NOV-10,Settled,4,GREENVILLE MEDICAL ASSOCIATES  LTD.,101 HEALTHCARE DRIVE,,GREENVILLE,IL,62246,BOND
143877,01-JAN-17,31-DEC-17,As Submitted,5,THE DOCTORS CLINIC RHC,402 SOUTH PLUM STREET,,CARMI,IL,62821,WHITE
143878,01-APR-14,31-MAR-15,Settled,,DANVILLE PEDIATRIC CENTER,723 N. LOGAN AVE.,,DANVILLE,IL,61832-4384,VERMILION
143880,01-SEP-16,31-AUG-17,Settled,2,CENTER FOR FAMILY HEALTH- MALTA,5777 DEPARTMENT,,CAROL STREAM,IL,60122-5777,DEKALB
143882,01-NOV-15,31-MAY-16,Settled,4,GIBSON CITY CLINIC  S.C.,222 N. SANGMON AVE.,,GIBSON CITY,IL,60936,FORD
143883,01-APR-17,31-MAR-18,As Submitted,1,PRIMARY CARE GROUP,117 E CLARK ST,,HARRISBURG,IL,62946-2702,SALINE
143885,01-JAN-17,31-DEC-17,As Submitted,4,QUINCY RURAL HEALTH AFFILIATES,606 W. ADAMS,,PITTSFIELD,IL,62363,PIKE
143887,01-JAN-17,31-DEC-17,As Submitted,5,HILLSBORO MEDICAL CENTER,1250 EAST TREMONT,,HILLSBORO,IL,62049-1912,MONTGOMERY
143892,01-JAN-15,31-DEC-15,Settled,4,MEDICAL ASSOCIATES OF JERSEYVILLE,270 MAPLE SUMMIT ROAD,,JERSEYVILLE,IL,62052,JERSEY
143895,01-OCT-16,30-SEP-17,As Submitted,2,MEMORIAL PHYSICIAN SERVICES,515 NORTH COLLEGE ST,,LINCOLN,IL,62656,LOGAN
143900,01-JAN-15,31-AUG-15,Settled,4,WEST SALEM MEDICAL CLINIC,100 S. MAIN,,WEST SALEM,IL,62476,EDWARDS
143905,01-JUL-16,30-JUN-17,As Submitted,1,HSHS MEDICAL GR FAMILY MED-RUSHVILLE,225 SOUTH CONGRESS,,RUSHVILLE,IL,62681,SCHUYLER
143907,01-JAN-17,31-DEC-17,As Submitted,5,BRIAN J. CADY RURAL HEALTH,1280 EAST TREMONT STREET,,HILLSBORO,IL,62049,MONTGOMERY
143910,01-JAN-13,31-MAY-13,Settled,4,CONFIDENCE MEDICAL ASSOCIATES  LTD,1442 N. 8TH STREET  SUITE C,,VANDALIA,IL,62471,FAYETTE
143917,01-JAN-17,31-DEC-17,As Submitted,4,BRIAN W. DOSSETT  MD,1029 N 8TH STREET,,VANDALIA,IL,62471-1238,FAYETTE
143921,01-JAN-13,31-DEC-13,Settled,4,AMG EUREKA (FORMERLY TOWN & COUNTRY),105 SOUTH MAJOR STREET,,EUREKA,IL,61530,WOODFORD
143925,01-JAN-17,31-DEC-17,As Submitted,5,LINCOLN HEALTH CARE SPECIALISTS,100 STAHLHUT DRIVE,,LITCHFIELD,IL,62656,LOGAN
143934,01-JUL-10,15-NOV-10,Settled,4,RAJA M. SADIQ  M.D.  R.H.C.,735 NORTH LOGAN AVENUE,,DANVILLE,IL,61832,VERMILION
143935,01-JAN-15,31-OCT-15,Settled,4,CLARK COUNTY FAMILY MEDICINE,990 RIDGELAWN ROAD,,MARTINSVILLE,IL,62442,CLARK
143937,01-JAN-17,31-DEC-17,As Submitted,4,CARLINVILLE MEDICAL CLINIC,604 NORTH BROAD,,CARLINVILLE,IL,62626,MACOUPIN
143939,01-JAN-14,31-DEC-14,Settled,3,WATSEKA FAMILY PRACTICE,125 S FOURTH STREET,,WATSEKA,IL,60970,IROQUOIS
143940,01-JUL-10,31-DEC-10,Settled,9,WABASH COUNTY MEDICAL CENTER,1001 N MARKET STREET,,MOUNT CARMEL,IL,62863,WABASH
143943,01-JAN-11,31-DEC-11,Settled,4,ROBERTS CLINIC LTD,845 S FOURTH STREET,,WATSEKA,IL,60970,IROQUOIS
143944,01-JAN-15,09-JUN-15,Settled,3,NEIL R. NELSON  M.D.,8 DOCTORS PARK,,GIBSON CITY,IL,60936,FORD
143946,01-JAN-13,13-JUL-13,Settled,4,QUINCY MEDICAL GROUP,1073 WEST WASHINGTON,,PITTSFIELD,IL,62363,PIKE
143947,01-OCT-14,30-SEP-15,Settled,1,OSF MEDICAL GROUP-CLINTON,1231 KLEEMAN DR,,CLINTON,IL,61727,DEWITT
143948,01-JAN-17,31-DEC-17,Settled,,COMPREHENSIVE HEALTH  INC.,1238 COMMERCIAL PARK ROAD,,METROPOLIS,IL,62960,MASSAC
143949,01-JAN-17,31-DEC-17,Settled,2,PHYSICIAN RURAL HEALTH CLINIC OF JEF,3307 BROADWAY SUITE 130,,MT. VERNON,IL,62864,JEFFERSON
143951,01-JUL-16,30-JUN-17,As Submitted,9,LAWRENCE COUNTY HEALTH DEPARTMENT,11362 COUNTRY CLUB ROAD,,LAWRENCEVILLE,IL,62439,LAWRENCE
143953,01-OCT-14,30-SEP-15,Settled,1,OSF MEDICAL GROUP-CULLOM,105 HACK STREET,,CULLOM,IL,60929,DEWITT
143954,01-OCT-14,30-SEP-15,Settled,1,OSF MEDICAL GROUP-CHATSWORTH,416 E. LOCUST STREET,,CHATSWORTH,IL,60921,LIVINGSTON
143955,01-JAN-10,31-DEC-10,Settled,3,MEDICAL SERVICES UNLIMITED,207  S MAIN,,WAYNE CITY,IL,62895,WAYNE
143956,01-OCT-14,30-SEP-15,Settled,1,OSF MEDICAL GROUP-CHENOA,918 LINCOLN,,CHENOA,IL,61726,MCLEAN
143973,01-JUL-10,30-JUN-11,Settled,8,UNIVERSITY PRIMARY CARE CLINIC,405 CHARLES AVE,,MT MORRIS,IL,61054,OGLE
148905,01-OCT-16,30-SEP-17,As Submitted,2,MEMORIAL PHYSICIAN SERVICES,15 FOUNDERS LANE  SUITE 100,,JACKSONVILLE,IL,62650,MORGAN
148906,01-JAN-13,02-JUN-13,Settled,2,JACKSONVILLE FAMILY MEDICAL ASSOCIAT,1602 WEST LAFAYETTE,,JACKSONVILLE,IL,62650,MORGAN
148909,01-JAN-13,30-APR-13,Settled,4,ILLINI MEDICAL ASSOCIATES,205 SOUTH 3RD STREET,,GIRARD,IL,62640,MACOUPIN
148917,01-JUL-16,30-JUN-17,As Submitted,1,HSHS MEDICAL GR FAMILY MED-HILLSBORO,400 ROUNDTREE STREET,,HILLSBORO,IL,62049,MONTGOMERY
148918,01-JUL-16,30-JUN-17,As Submitted,2,ERIE FAMILY HEALTH CLINIC,530 12TH STREET,,ERIE,IL,61250-9461,WHITESIDE
148921,01-JAN-17,30-JUN-17,As Submitted,4,C.C. MEDICAL CLINIC,1141 N. CHENEY ST,,TAYLORVILLE,IL,62568-2741,CHRISTIAN
148924,01-JAN-17,31-DEC-17,As Submitted,3,CRAIG W FURRY  MD,20 NORTH WASHINGTON STE. 2,,DUQUOIN,IL,62832,PERRY
148925,01-JAN-13,31-MAY-13,Settled,4,PHYSICIANS GROUP ASSOCIATES  SC,111 NORTH MAIN STREET,,NEW BERLIN,IL,62670,SANGAMON
148928,01-JAN-17,31-DEC-17,As Submitted,5,SPRINGFIELD CLINIC EFFINGHAM,501 NORTH MAIN STREET,,FLORA,IL,62839,CLAY
148931,01-JAN-17,31-DEC-17,Settled,6,RIVERVIEW PEDIATRICS,102 NORTH LOGAN AVENUE,,DANVILLE,IL,61832,VERMILION
148932,01-JAN-11,31-DEC-11,Settled,4,PROVENA MEDICAL GROUP,405 SHERIDAN,,DANVILLE,IL,618324451,VERMILLION
148937,01-JAN-16,31-MAR-16,Settled,4,CENTRAL ILLINOIS PEDIATRICS  LTD,110 NORTH LINCOLN,,EFFINGHAM,IL,62401,EFFINGHAM
148938,01-JAN-10,30-JUN-10,Settled,4,CONFIDENCE MEDICAL ASSOCIATES,205 N. MAIN STREET,,ALTAMONT,IL,62411,EFFINGHAM
148946,01-JAN-16,23-JUN-16,Settled,4,RIVERA MEDICAL  L.L.C,1110 MULLIKEN STREET,,CARLYLE,IL,62231,CLINTON
148947,01-JAN-17,31-DEC-17,As Submitted,5,ACORN MEDICAL ASSOCIATES,20613 N BROAD ST,,CARLINVILLE,IL,62626,MACOUPIN
148948,01-JAN-13,02-JUN-13,Settled,2,JACKSONVILLE PEDIATRIC ASSOCIATES,1600 WEST WALNUT,,JACKSONVILLE,IL,62650,MORGAN
148950,01-JAN-17,30-SEP-17,As Submitted,4,DR. LAWRENCE P. JENNINGS,1430 COLLEGE DRIVE,,MT. CARMEL,IL,62863,WABASH
148952,01-JUN-12,30-JAN-13,Settled,1,BUSHNELL FAMILY PRACTICE,155 W HAIL ST,,BUSHNELL,IL,61422,MCDONOUGH
148955,01-JAN-17,31-DEC-17,As Submitted,4,MID ILL MED CARE ASSC - ALTAMONT,5 E.  CUMBERLAND  RD,,ALTAMONT,IL,62411-1408,EFFINGHAM
148956,01-JAN-17,31-DEC-17,As Submitted,4,FAMILY PRACTICE MEDICAL CENTER  LTD,511 WEST FAIRCHILD,,DANVILLE,IL,61832,VERMILION
148957,01-OCT-16,30-SEP-17,As Submitted,2,BCS  INC DBA HAMILTON/WARSAW CLINIC,1102 NORTH COUNTY ROAD 700,,WARSAW,IL,62379,HANCOCK
148958,01-JAN-17,31-DEC-17,As Submitted,3,MICHAEL W. ELLIOTT  II  MD,807 W CRAFT STREET,,ROBINSON,IL,62454,CRAWFORD
148959,01-JAN-17,31-DEC-17,As Submitted,4,MID-ILL MEDICAL CARE ASSOC. -DR DUST,900 WEST TEMPLE AVE SUITE 205,,EFFINGHAM,IL,62401-2187,EFFINGHAM
148960,01-JAN-17,31-DEC-17,As Submitted,4,MIMCA  LLC - DR. FLYNN,512 NORTH MAPLE STREET,,EFFINGHAM,IL,62401-1209,EFFINGHAM
148961,01-JUN-15,31-MAY-16,Settled,4,REGIONAL HEALTH PARTNERS LLC,336 FRONT STREET,,GALVA,IL,61434,HENRY
