PROVIDER_NUMBER,FYB,FYE,STATUS,CTRL_TYPE,hclinic_Name,Street_Addr,Po_Box,City,State,Zip_Code,County
163892,01-JAN-14,31-DEC-14,As Submitted,1,GUNDERSEN CLINIC-LANSING,50 N. 4TH ST,,LANSING,IA,52151,ALLAMAKEE
163894,01-JAN-14,31-DEC-14,As Submitted,2,UNITYPOINT CLINIC - ANAMOSA,1791 HWY 64 EAST,,ANAMOSA,IA,52205,JONES
168902,01-DEC-11,30-NOV-12,As Submitted,4,FAMILY MEDICINE ASSOCIATES,2ND AND MAIN,,GUTTENBERG,IA,52052,CLAYTON
168913,01-JAN-14,31-DEC-14,As Submitted,1,FRANCISCAN SKEMP WAUKON CLINIC,105 EAST MAIN STREET,,WAUKON,IA,52172,ALLAMAKEE
168918,01-JAN-14,31-DEC-14,As Submitted,2,TRIMARK - SAC CITY,301 HIGHLAND AVENUE,,SAC CITY,IA,50583-2411,SAC
168922,01-JAN-14,31-DEC-14,As Submitted,4,DEER CREEK HEALTH CENTER  LLC,401 1ST AVENUE,,TOLEDO,IA,52342,TAMA
168924,01-JAN-12,31-DEC-12,Settled,4,CASCADE FAMILY HEALTH CENTER,805 JOHNSON ST SW,,CASCADE,IA,52033,JONES
168930,01-JAN-10,31-DEC-10,Settled,4,MCFARLAND CLINIC-ROCKWELL CITY,1215 DUFF AVE,,AMES,IA,50010,CALHOUN
168943,01-JAN-14,31-DEC-14,Settled,3,STUART MEDICAL CLINIC,106 NE 2ND STREET,,STUART,IA,50250-0196,ADAIR
168947,01-MAR-14,28-FEB-15,As Submitted,4,MANSON FAMILY HEALTH  INC.,1303 11TH AVENUE,,MANSON,IA,50563,CALHOUN
168948,01-JUL-13,30-JUN-14,Amended,1,MERCY FAMILY CLINIC-BUFFALO CENTER,115 N. MAIN,,BUFFALO,IA,50424,168948
168949,01-JUL-13,30-JUN-14,As Submitted,4,MERCYCARE TAMA,402 SIEGEL STREET,,TAMA,IA,52339,TAMA
168950,01-JUL-13,30-JUN-14,As Submitted,4,MERCYCARE MONTICELLO,619 SOUTH MAIN,,MONTICELLO,IA,52310,JONES
168951,01-JUL-13,30-JUN-14,Settled,4,MEDIAPOLIS MEDICAL CLINIC,401 NORTH ORCHARD,,MEDIAPOLIS,IA,52637,DES MOINES
168958,14-APR-14,30-JUN-14,As Submitted,8,UI FAMILY CARE - SIGOURNEY,1314 STUART STREET,,SIGOURNEY,IA,52591-1154,KEOKUK
168959,08-MAY-14,30-JUN-14,As Submitted,8,UI HEALTHCARE - RIVER CROSSING,3056 RIVER CROSSING COURT,,RIVERSIDE,IA,52591-1154,WASHINGTON
171800,01-OCT-11,30-SEP-12,Settled,1,HUNTER HEALTH CLINIC  INC.,2318 EAST CENTRAL AVENUE,,WICHITA,KS,67214,SEDGWICK
171804,01-JAN-14,31-DEC-14,As Submitted,1,KONZA PRAIRIE COMMUNITY HEALTH CTR,361 GRANT AVENUE,,JUNCTION CITY,KS,66441,GEARY
171806,01-JAN-14,31-DEC-14,As Submitted,1,GRACEMED HEALTH CLINIC  INC.,1122 NORTH TOPEKA STREET,,WICHITA,KS,67214,SEDGWICK
171809,01-JAN-14,31-DEC-14,As Submitted,1,LYON COUNTY HEALTH DEPARTMENT,420 WEST 15TH AVENUE,,EMPORIA,KS,66801,LYON
171810,01-MAY-13,30-APR-14,As Submitted,1,UNITED METHODIST WESTERN KANSAS,712A SAINT JOHN,,GARDEN CITY,KS,67846-0766,FINNEY
171817,01-MAR-14,28-FEB-15,As Submitted,1,HEART OF KANSAS FAMILY HEALTH CARE,1905 19TH STREET,,GREAT BEND,KS,67530,BARTON
171820,01-NOV-13,31-OCT-14,As Submitted,1,COMMUNITY HEALTH CENTER OF SE KANSAS,3011 NORTH MICHIGAN,,PITTSBURG,KS,66762,CRAWFORD
171822,01-JUL-13,30-JUN-14,As Submitted,1,SALINA FAMILY HEALTHCARE CENTER,651 EAST PRESCOTT,,SALINA,KS,67401,SALINE
171824,01-JUL-13,30-JUN-14,Settled,1,PRAIRIESTAR HEALTH CENTER,1600 NORTH LORRAINE STREET  STE 110,,HUTCHINSON,KS,67501,RENO
171825,01-JAN-14,31-DEC-14,As Submitted,1,HEALTH MINISTRIES CLINIC  INC.,215 SOUTH PINE STREET,,NEWTON,KS,67114,HARVEY
171829,01-JUL-13,30-JUN-14,As Submitted,1,FIRST CARE CLINIC,105 WEST 13TH STREET  SUITE 5,,HAYS,KS,67601,ELLIS
171830,01-JAN-14,31-DEC-14,As Submitted,1,CENTER FOR HEALTH AND WELLNESS  INC.,2707 EAST 21ST STREET NORTH,,WICHITA,KS,67214,SEDGWICK
171833,01-JAN-14,31-DEC-14,As Submitted,1,SHAWNEE COUNTY HEALTH AGENCY,1615 SW 8TH AVENUE,,TOPEKA,KS,66606,SHAWNEE
171834,22-NOV-10,31-DEC-10,Settled,1,SHAWNEE COUNTY HEALTH AGENCY,1800 SE 21ST STREET,,TOPEKA,KS,66607-1438,SHAWNEE
171835,22-NOV-10,31-DEC-10,Settled,1,SHAWNEE COUNTY HEALTH AGENCY,2115 W 10TH AVENUE,,TOPEKA,KS,66604-1407,SHAWNEE
171836,01-JAN-11,31-AUG-11,Settled,1,SHAWNEE COUNTY HEALTH AGENCY,1534 SW CLAY ST,,TOPEKA,KS,66606-2923,SHAWNEE
171840,16-DEC-11,31-OCT-12,Settled,2,COMMUNITY HEALTH CENTER OF SOUTHEAST,102 S CLINE,,COFFEYVILLE,KS,67337,MONTGOMERY
171843,01-JUL-13,30-JUN-14,As Submitted,1,HEALTH PARTNERSHIP CLINIC  INC.,7171 WEST 95TH STREET  SUITE 100,,OVERLAND PARK,KS,66212,JOHNSON
171844,01-MAY-13,30-APR-14,As Submitted,1,HEARTLAND COMMUNITY HEALTH CENTER,1 RIVERFRONT PLAZA  SUITE 100,,LAWRENCE,KS,66044,DOUGLAS
171845,01-JUL-13,30-JUN-14,Amended,1,HEALTH PARTNERSHIP CLINIC  INC.,407 SOUTH CLAIRBORNE  SUITE 104,,OLATHE,KS,66062,JOHNSON
171846,14-JUN-13,31-OCT-13,Settled,1,COMMUNITY HEALTH CENTER OF SE KANSAS,1408 EAST STREET  SUITE A,,IOLA,KS,66749,ALLEN
171847,16-OCT-13,31-DEC-13,Settled,2,GRACEMED DODGE FAMILY CLINIC,4910 W 1ST STREET,,WICHITA,KS,67212,SEDGWICK
171848,05-APR-13,30-JUN-13,Settled,,HEALTH PARTNERSHIP CLINIC,2955 WEST 327TH STREET,,PAOLA,KS,66071,MIAMI
171849,15-OCT-13,31-OCT-14,As Submitted,1,CHC/SEK S FIELD KINDLEY STUDENT HC,1110 WEST 8,,COFFEYVILLE,KS,67337,MONTGOMERY
171850,18-AUG-14,31-OCT-14,As Submitted,1,CHCSEK/FOUR COUNTY MENTAL HEALTH,3751 WEST MAIN STREET,,INDEPENDENCE,KS,67301,MONTGOMERY
171851,24-MAR-14,31-OCT-14,Settled,2,COMMUNITY HEALTH CENTER OF SOUTHEAST,924 N BROADWAY ST,,PITTSBURG,KS,66762-3910,CRAWFORD
171852,14-OCT-14,31-DEC-14,As Submitted,1,GRACEMED OAKLAWN FAMILY CLINIC,5000 SOUTH CLIFTON  SUITE 200,,WICHITA,KS,67216,SEDGWICK
173803,01-OCT-10,19-OCT-11,Settled,5,PMA-HILLSBORO FAMILY PRACTICE,508 SOUTH ASH,,HILLSBORO,KS,67063,MARION
173805,01-JAN-14,31-DEC-14,Settled,4,GREAT BEND CHILDRENS CLINIC,1021 EISENHOWER,,GREAT BEND,KS,67530,BARTON
173819,01-JUL-13,30-JUN-14,As Submitted,1,SUMNER COUNTY FAMILY CARE CENTER PA,507 EAST 16TH STREET,,WELLINGTON,KS,67152,SUMNER
173837,01-JAN-11,28-APR-11,Settled,1,STERLING MEDICAL CENTER,1100 NORHT MAIN,,HUTCHINSON,KS,67501,RENO
173858,01-JAN-14,31-DEC-14,As Submitted,4,CLAY CENTER FAMILY PHYSICIANS  P.A.,609 LIBERTY ST,,CLAY CENTER,KS,67432,CLAY
173859,01-JAN-12,31-DEC-12,Settled,4,SEARIGHT FAMILY PRACTICE  P.A.,323 2ND STREET,,WETMORE,KS,66550,NEMAHA
173860,01-JAN-12,31-MAR-12,Settled,4,SEARIGHT FAMILY PRACTICE  P.A.,313 UTAH STREET,,HIAWATHA,KS,66434,BROWN
173869,01-JAN-10,31-MAY-10,Settled,1,NEW FRONTIERS HEALTH SERVICES,212 MAPLE,,OAKLEY,KS,67748,LOGAN
173876,01-JAN-14,31-DEC-14,As Submitted,4,OTTAWA FAMILY PHYSICIANS  CHTD,1418 SOUTH MAIN  SUITE - 5,,OTTAWA,KS,66067-3543,FRANKLIN
173877,01-JAN-13,30-DEC-13,As Submitted,4,PRATT INTERNAL MEDICINE GROUP  PA,420 COUNTRY CLUB ROAD,,PRATT,KS,67124,PRATT
173882,01-MAY-11,31-DEC-11,Settled,4,HUTCHINSON MAIN CLINIC,1100 NORTH MAIN,,HUTCHINSON,KS,67502,RENO
173884,01-OCT-11,30-SEP-12,Settled,1,LINDSBORG RURAL HEALTH CLINIC,605 W. LINCOLN,,LINSBORG,KS,67456,MCPHERSON
173885,01-JAN-12,31-DEC-12,As Submitted,4,CENTRAL KANSAS FAMILY PRACTICE,1309 POLK STREET,,GREAT BEND,KS,67530,BARTON
173888,01-JAN-14,31-MAY-14,As Submitted,3,MARION COUNTY RURAL HEALTH CLINIC,537 SOUTH FREEBORN,,MARION,KS,66861,MARION
173892,01-OCT-13,30-JUN-14,As Submitted,4,VIA CHRISTI CLINIC - AUGUSTA,3311 EAST MURDOCK,,WICHITA,KS,67208,BUTLER
173893,01-OCT-13,30-SEP-14,As Submitted,2,CANEY RURAL HEALTH CLINIC,218 W 4TH,,CANEY,KS,37333,MONTGOMERY
178904,01-JAN-11,31-MAR-11,Settled,3,OBERLIN MEDICAL ARTS PA,902 W COLUMBIA,,OBERLIN,KS,67749,DECATUR
178908,01-JAN-14,31-DEC-14,As Submitted,4,HUTCHINSON CLINIC,2101 WALDRON,,HUTCHINSON,KS,67502,RENO
178913,01-JAN-14,31-DEC-14,As Submitted,4,ARK CITY CLINIC,510 W. RADIO LANE,,ARKANSAS CITY,KS,67005,COWLEY
178917,01-JAN-14,31-DEC-14,As Submitted,3,NEODESHA RURAL HEALTH CLINIC,720 MAIN STREET,,NEODESHA,KS,66757-1634,WILSON
178920,01-JAN-14,31-DEC-14,As Submitted,5,CHASE COUNTY FAMILY HEALTH CENTER,411 WALNUT,,COTTONWOOD FALLS  KS  66845,KS,66846,CHASE
178923,01-JAN-14,31-DEC-14,As Submitted,4,ASHLEY CLINIC,505 SOUTH PLUMMER,,CHANUTE,KS,66720,NEOSHO
178925,01-JAN-14,31-DEC-14,As Submitted,4,ELDROADO CLINIC  P.A.,700 WEST CENTRAL      SUITE - 205,,ELDORADO,KS,67042,BUTLER
178927,01-JAN-11,31-MAY-11,Settled,4,ASHLEY CLINIC - YATES CENTER,505 SOUTH PLUMMER,,YATES CENTER,KS,66783,ALLEN
178931,01-JAN-12,31-DEC-12,Settled,5,WELLINGTON FAMILY PRACTICE,1323 NORTH A STREET,,WELLINGTON,KS,67152,SUMNER
178934,01-OCT-10,30-SEP-11,Settled,2,JANE PHILLIPS COFFEYVILLE RHC,1411 W 4TH   SUITE G,,COFFEYVILLE,KS,67337-3300,MONTGOMERY
178937,01-JAN-13,31-OCT-13,Settled,4,ASHLEY CLINIC,505 SOUTH PLUMMER,,ERIE,KS,66713,WOODSON
178948,01-OCT-12,29-JUN-13,Settled,4,PREFERRED MEDICAL ASSOCIATES - IOLA,401 SOUTH WASHINGTON,,IOLA,KS,66749,ALLEN
178951,01-JAN-14,31-DEC-14,As Submitted,1,AUGUSTA FAMILY PRACTICE  PA,1306 STATE STREET,,AUGUSTA,KS,67010,BUTLER
178954,01-APR-14,31-MAR-15,As Submitted,3,CHETOPA MEDICAL CENTER,507 W. MAPLE,,CHETOPA,KS,67336,LABETTE
178958,01-JAN-14,31-DEC-14,As Submitted,3,DONLEY MEMORIAL CLINIC,437 CEDAR,,KINGMAN,KS,67068,KINGMAN
178964,01-JAN-14,31-DEC-14,As Submitted,4,WINFIELD MEDICAL ARTS,3625 QUAIL RIDGE DRIVE,,WINFIELD,KS,67156,COWLEY
178965,01-JAN-14,31-DEC-14,As Submitted,3,KINGMAN RURAL HEALTH CLINIC,701 EAST AVENUE A,,KINGMAN,KS,67068,KINGMAN
178966,01-JAN-14,31-DEC-14,As Submitted,4,FAMILY PRACTICE ASSOCIATES,120 WEST ROSS BOULEVARD,,DODGE CITY,KS,67801,FINNEY
178968,01-JAN-14,31-DEC-14,As Submitted,3,DANIEL J. SANCHEZ M.D.  P.A.,1210 NORTH WASHINGTON STREET,,PLAINVILLE,KS,67663,ROOKS
178969,01-JAN-14,31-DEC-14,As Submitted,4,THE FAMILY PHYSICIANS  PA,1408 EAST STREET,,IOLA,KS,66749-3004,ALLEN
178970,01-JAN-13,18-AUG-13,As Submitted,4,THE FAMILY PHYSICIANS  PA,304 NORTH CEDAR,,MORAN,KS,66755,ALLEN
178973,01-JUL-13,30-JUN-14,As Submitted,1,CALDWELL RURAL HEALTH CLINIC,523 S. MARKET,,CALDWELL,KS,67022,SUMNER
178977,01-JAN-14,31-DEC-14,As Submitted,4,PANACEA FAMILY MEDICINE PA,629 S.PLUMMER AVE,,CHANUTE,KS,66720-1928,NEOSHO
178979,01-JAN-12,31-DEC-12,Settled,3,HEALTH PROFESSIONALS OF WINFIELD,1230 E. 6TH  SUITE 1B,,WINFIELD,KS,67156,COWLEY
178982,01-JUL-13,30-JUN-14,As Submitted,1,MERCY CLINIC-COLUMBUS-FAMILY MED,101 W. SYCAMORE ST.,,COLUMBUS,KS,66725,CHEROKEE
178984,01-JAN-12,17-JUN-12,As Submitted,6,BURDEN MEDICAL CLINIC  LLC,445 EAST 10TH STREET,,BAXTER SPRINGS,KS,66713,CHEROKEE
178985,01-JAN-11,30-APR-11,Settled,1,WEST MEDICAL CENTER,1100 NORTH MAIN,,HUTCHINSON,KS,67501,RENO
178987,01-JAN-14,31-DEC-14,As Submitted,5,PRATT FAMILY PRACTICE  LLC,203 WATSON SUITE 200,,PRATT,KS,67124,PRATT
178992,01-OCT-13,30-SEP-14,Settled,1,VICTORIA CLINIC,208 MARC WAGNER RD,,VICTORIA,KS,67671,ELLIS
178993,01-JAN-12,01-OCT-12,Settled,4,ATCHISON FAMILY MEDICINE  PA,1412 N. 2ND STREET,,ATCHISON,KS,66002,ATCHISON
178994,01-JAN-14,31-DEC-14,As Submitted,4,ASSOCIATES IN FAMILY CARE,2102 BAPTISTE DRIVE,,PAOLA,KS,66071-1314,MIAMI
178999,01-JAN-14,31-DEC-14,As Submitted,2,DRS MORRIS & HILL MEDICAL CLINIC LLC,1525 MADISON ST SUITE 2,,FREDONIA,KS,66736-1704,WILSON
181801,01-DEC-13,30-NOV-14,As Submitted,,PARK DUVALLE COMMUNITY HEALTH CENTER,3015 WILSON AVENUE,,LOUISVILLE,KY,40211,JEFFERSON
181805,01-FEB-14,31-JAN-15,As Submitted,1,BIG SANDY HEALTH CARE,1709 KY RT 321   STE 3,,PRESTONSBURG,KY,41653,FLOYD
181810,01-DEC-13,30-NOV-14,As Submitted,2,FAMILY HEALTH CENTERS  INC,2215 PORTLAND AVENUE,,LOUISVILLE,KY,40212,JEFFERSON
181811,01-JAN-14,31-DEC-14,As Submitted,2,HEALTHPOINT FAMILY CARE  INC.,4307 WINSTON AVENUE,,LATONIA,KY,41015,KENTON
181812,01-JUL-13,30-JUN-14,As Submitted,2,HEALTHFIRST BLUEGRASS  INC.,1736 ALEXANDRIA DRIVE,,LEXINGTON,KY,40504,FAYETTE
181818,01-DEC-13,30-NOV-14,As Submitted,4,LEWIS COUNTY PRIMARY CARE  INC.,211 KY 59,,VANCEBURG,KY,41179,LEWIS
181821,01-JUN-13,31-MAY-14,Settled,1,HEALTH HELP  INC,305 ESTILL STREET,,BEREA,KY,40503,MADISON
181827,01-FEB-13,31-JAN-14,Settled,1,DAYSPRING FAMILY HEALTH CENTER,402 CUMBERLAND AVE,,WILLIAMSBURG,KY,40769,WHITLEY
181829,01-APR-14,31-MAR-15,As Submitted,1,MOUNTAIN COMPREHENSIVE HEALTH CORPOR,226 MEDICAL PLAZA LANE,,WHITESBURG,KY,41858,LETCHER
181835,01-MAY-14,30-APR-15,As Submitted,2,COMMUNITY HEALTH CTRS OF WESTERN KY,480 HOPKINSVILLE STREET,,GREENVILLE,KY,42345,MUHLENBERG
181843,01-JAN-14,31-DEC-14,Settled,2,KY MOUNTAIN HEALTH ALLIANCE,421 MEMORIAL DRIVE,,HAZARD,KY,41701,PERRY
181848,01-DEC-13,30-NOV-14,As Submitted,4,JUNIPER HEALTH  INC.,141 MAIN STREET,,BEATTYVILLE,KY,41311,LEE
181856,01-JAN-14,31-MAY-14,Settled,3,KENTUCKY RIVER FOOTHILLS,209 RIVER DRIVE,,IRVINE,KY,40336,ESTILL
181859,01-JUL-13,30-JUN-14,As Submitted,2,NORTH FORK VALLEY COMMUNITY HC,750 MORTON BLVD,,HAZARD,KY,41701,PERRY
181860,01-JAN-14,31-DEC-14,As Submitted,1,CUMBERLAND FAMILY MEDICAL CENTER,360 KEEN STREET,,BURKESVILLE,KY,42717,CUMBERLAND
181863,01-MAR-14,28-FEB-15,As Submitted,,FAIRVIEW COMMUNITY HEALTH CENTER,615 7TH AVENUE,,BOWLING GREEN,KY,42101,WARREN
181864,01-JAN-13,31-DEC-13,As Submitted,1,TRIAD HEALTH SYSTEMS INC,870 US HWY 42 WEST,,WARSAW,KY,41095,GALLATIN
181869,01-APR-14,31-MAR-15,As Submitted,2,BLUEGRASS COMMUNITY HLTH CTR,1306 VERSAILLES ROAD  SUITE 120,,LEXINGTON,KY,40504,FAYETTE
181872,01-JAN-14,31-DEC-14,As Submitted,1,GRACE COMMUNITY HEALTH CENTER,39 CUMBERLAND GAP PLAZA,,GRAY,KY,40734,KNOX
181876,01-MAR-14,28-FEB-15,As Submitted,,REGIONAL HEALTH CARE AFFILIATES,215 E. MAIN STREET,,PROVIDENCE,KY,42450,WEBSTER
181880,01-MAR-12,01-MAR-13,Settled,1,FAIRVIEW COMMUNITY HEALTH CENTER,205 EAST OHIO STREET,,MORGANTOWN,KY,42261,BUTLER
181889,01-MAR-13,28-FEB-14,Settled,1,FAIRVIEW COMMUNITY HEALTH CENTER,811 FAIRVIEW AVENUE,,BOWLING GREEN,KY,42101,WARREN
181900,01-MAY-13,30-APR-14,Settled,5,MOUNTAIN COMPREHENSIVE CARE CENTER,104 SOUTH FRONT AVENUE,,PRESTONSBURG,KY,41653,FLOYD
181902,27-FEB-13,31-DEC-13,Settled,5,STERLING HEALTH SOLUTIONS INC,209 NORTH MAYSVILLE ROAD,,MOUNT STERLING,KY,40353,MONTGOMERY
181903,01-JAN-14,31-DEC-14,As Submitted,,STERLING HEALTH SOLUTIONS  INC,15 STERLING AVENUE,,MT. STERLING,KY,40353,MONTGOMERY
181912,28-MAR-14,30-JUN-14,Settled,5,PENNYROYAL HEALTHCARE SERVICES,310 HAWTHORNE ST,,PRINCETON,KY,42445,CALDWELL
181915,21-APR-14,31-DEC-14,As Submitted,1,HEALTH FIRST COMMUNITY HEALTH CENTE,472 KLUTEY PARK PLAZA DRIVE,,HENDERSON,KY,42420,HENDERSON
183820,01-JUL-12,29-AUG-12,As Submitted,4,KNOX FAMILY MEDICINE,602 KNOX STREET,,BARBOURVILLE,KY,40906,KNOX
183821,01-JAN-13,31-DEC-13,As Submitted,4,AARON K JONAN MEMORIAL CLINIC INC,1026 COLLEGE AVENUE,,JACKSON,KY,41339-0907,BREATHITT
183823,01-JUL-13,30-JUN-14,As Submitted,1,CLOVER FORK OUTPAT. MEDICAL PROJECT,101 CHAD STREET,,EVARTS,KY,40828,HARLAN
183826,01-JAN-14,31-DEC-14,As Submitted,4,FAMILY & INTERNAL MED. ASSOC.   PLLC,325 WALNUT STREET,,LEBANON,KY,40013,MARION
183827,01-JUN-13,31-MAY-14,Settled,6,CHILDREN S CLINIC RHC,PO BOX 908,,IRVINE,KY,40336-0908,ESTILL
183829,01-JUL-13,30-JUN-14,As Submitted,11,TAYLOR RURAL HEALTH LLC,805 BURKSVILLE STREET,,COLUMBIA,KY,42728,ADAIR
183832,01-JAN-14,31-DEC-14,As Submitted,4,WILLIAMSBURG FAMILY MEDICAL CENTER,475 N HWY 25W,,WILLIAMSBURG,KY,40769,WHITLEY
183833,01-JUL-13,30-JUN-14,As Submitted,4,MONTICELLO MEDICAL ASSOCIATES,ONE SOUTH CREEK DRIVE,,MONTICELLO,KY,42633,WAYNE
183838,01-JUL-13,30-JUN-14,As Submitted,1,JHHC  MEADE COUNTY,534 HILLCREST DRIVE,,BRANDENBURG,KY,40108,MEADE
183857,01-JAN-14,31-DEC-14,As Submitted,4,MOUNTAIN AFTER-HOURS CLINIC,1908 NORTH MAIN STREET,,HAZARD,KY,41701,HAZARD
183858,01-JAN-14,31-DEC-14,As Submitted,3,COLLINS RURAL HEALTH CLINIC,109 E. MAIN,,WHITESBURG,KY,41858,LETCHER
183859,01-JAN-14,31-DEC-14,As Submitted,3,BELL CLINIC  PLLC,105 ELK FORK,,ELKTON,KY,42220,TODD
183863,01-JUL-09,30-APR-10,Settled,10,POWELL COUNTY CLINIC,68 EAST ELKINS ST.,,STANTON,KY,40380,POWELL
183864,01-JAN-10,31-DEC-10,Settled,1,RED BIRD CLINIC,HC 69 BOX 700,,BEVERLY,KY,40913,CLAY
183867,01-JUL-12,30-JUN-13,Settled,1,ARH TRI CITIES MEDICAL CENTER,18880 NORTH US HWY 119,,CUMBERLAND,KY,40823,HARLAN
183868,01-JUL-13,30-JUN-14,As Submitted,1,ARH WHITESBURG CLINIC,222 HOSPITAL R0AD,,WHITESBURG,KY,41858,LETCHER
183871,01-JAN-14,31-DEC-14,As Submitted,4,QUANTUM HEALTHCAERE ASSOCIATES,210 BLACK GOLD BLVD,,HAZARD,KY,41702,PERRY
183874,01-JAN-13,31-DEC-13,As Submitted,4,UNITED CLINICS OF KENTUCKY  LLC,239 MOUNTAIN PARKWAY SPUR,,CAMPTON,KY,41301,WOLFE
183877,01-JAN-14,31-DEC-14,As Submitted,2,ASSOCIATES IN PHYSICIAN SERVICES,1573 HIGHWAY 259N,,BROWNSVILLE,KY,42210,EDMONSON
183878,01-JAN-13,31-DEC-13,As Submitted,4,SALYERSVILLE MEDICAL CENTER LLC,601 EAST MAPLE STREET,,SALYERSVILLE,KY,41465-9470,MAGOFFIN
183880,01-JAN-12,31-DEC-12,Settled,6,PEDIATRIC ASSOCIATES,P O BOX 2748,,PIKEVILLE,KY,415022748,PIKE
183883,01-JUL-11,31-MAY-12,Settled,1,HAROLD PRIMARY CARE,273 OLD HAROLD ROAD,,HAROLD,KY,41635,FLOYD
183884,01-JAN-14,31-DEC-14,As Submitted,4,FAMILY MEDICAL CENTER,1463 CAMBELLSVILLE ROAD,,COLUMBIA,KY,42728,ADAIR
183886,01-JUL-13,30-JUN-14,As Submitted,1,ARH MEDICAL ASSOCIATES - HARLAN,37 BALL PARK ROAD,,HARLAN,KY,40831,HARLAN
183888,01-JUL-13,30-JUN-14,As Submitted,1,ARH TUG VALLEY MEDICAL ASSOCIATION,306 HOSPITAL DRIVE,,SOUTH WILLIAMSON,KY,41503,PIKE
183891,01-APR-14,30-JUN-14,As Submitted,3,KENTUCKYONE HEALTH PRIMARY CARE ASSO,417 RIVER DR,,IRVINE,KY,40336,ESTILL
183892,01-JAN-14,31-DEC-14,As Submitted,4,ERTEL MEDICINE & PEDIATRICS,1520 BOONESBORO ROAD,,WINCHESTER,KY,40391,CLARK
183896,01-JAN-14,31-DEC-14,As Submitted,5,FLAT LICK MEDICAL CLINIC PLLC,34 MARY ALICE DRIVE,,FLAT LICK,KY,40977-1600,KNOX
183897,01-JAN-14,31-DEC-14,As Submitted,4,FAMILY MEDICAL CENTER OF HART COUNTY,117 WEST SOUTH STREET,,MUNFORDVILLE,KY,42765,HART
183898,01-JAN-14,31-DEC-14,As Submitted,3,FAMILY PRACTICE CLINIC OF BOONEVILLE,P.O. BOX 737,,BOONEVILLE,KY,41314,OWSLEY
183899,01-JAN-14,31-DEC-14,As Submitted,,FAMILY HEALTH CARE ASSOCIATES OF BAR,1927 SOUTH HIGHWAY 25E,,BARBOURVILLE,KY,40906,KNOX
183901,01-JAN-14,31-DEC-14,As Submitted,,KNOTT COUNTY FAMILY HEALTHCARE,70 HOLLY HILLS DRIVE,,HINDMAN,KY,41822,KNOTT
183902,03-MAR-14,30-APR-14,Settled,4,FAMILY CARE CLINIC,644 N. MAYSVILLE RD #8,,MT. STERLING,KY,40353,MONTGOMERY
183903,01-JAN-14,31-DEC-14,Settled,4,WINCHESTER FAMILY PRACTICE,4 NORTH HIGHLAND STREET  SUITE A,,WINCHESTER,KY,40391,CLARK
183906,01-OCT-13,30-SEP-14,As Submitted,,HARRODSBURG RHC,1509 LOUISVILLE ROAD,,HARRODSBURG,KY,40330,MERCER
183907,01-JAN-13,31-DEC-13,Settled,6,PEDIATRIC ASSOCIATES OF HAZARD,PO BOX 2748,,PIKEVILLE,KY,41502,PERRY
183909,01-JAN-13,31-DEC-13,As Submitted,4,ROBERT HOSKINS PLLC(HOSKINS MEDICAL),1120 REUBEN STREET,,LONDON,KY,40741,LAUREL
183910,01-MAY-10,30-APR-11,Settled,4,KATE IRELAND RHC,247 WHITE ST,,MANCHESTER,KY,40962,CLAY
183912,01-MAY-11,06-SEP-11,Settled,2,BEECHFORK,805 MIDDLEFORK RD,,ASHER,KY,40803,LESLIE
183913,01-MAY-11,06-SEP-11,Settled,2,COMMUNITY HEALTH,17644 S HWY 421,,BIG CREEK,KY,40914,CLAY
183914,01-JAN-13,31-DEC-13,Settled,6,EASTERN KY TENDER CARE PEDIATRICS,PO BOX 697,,PRESTONBURG,KY,41653-0697,FLOYD
183916,01-JAN-14,31-DEC-14,As Submitted,4,BARBOURVILLE FAMILY HEALTH CENTER,215 N ALLISON AVE,,BARBOURVILLE,KY,40906,KNOX
183917,01-JAN-14,31-DEC-14,Settled,4,CORBIN FAMILY HEALTH CENTER,140 BRYAN BLVD,,CORBIN,KY,40701,WHITLEY
183918,01-JAN-13,31-DEC-13,As Submitted,3,PRIMARY CARE CENTERS OF EASTERN KY,145 CITIZENS LANE  STE. B,,HAZARD,KY,41702,PERRY
183919,01-JAN-14,13-APR-14,As Submitted,4,KATHRYN JONES  MD  PSC,1109 MCCANN DRIVE  SUITE 1,,WINCHESTER,KY,40391,CLARK
183920,01-JAN-14,31-DEC-14,As Submitted,4,SOUTH FORK MEDICAL CENTER,71 MEDICAL LANE,,WHITLEY CITY,KY,42653,MCCREARY
183922,01-JAN-14,31-DEC-14,As Submitted,4,BOURBON PHYSICIAN PRACTICES DBA CARL,107 SOUTH BROADWAY,,CARLISLE,KY,40311,NICHOLAS
183923,01-JAN-14,31-DEC-14,As Submitted,4,MCKEE MEDICAL CLINIC,2645 NORTH LAUREL,,EAST BERNSTADT,KY,40729,LAUREL
183924,01-JUL-10,30-JUN-11,Settled,1,APPALACHIAN PHYSICIANS PCS,48 DANIEL BOONE PLAZA,,HAZARD,KY,41701,PERRY
183925,01-OCT-11,30-SEP-12,As Submitted,4,BEREA HEALTH MINISTRY  INC,305 ESTILL STREET,,BEREA,KY,40403,MADISON
183926,01-JUL-13,30-JUN-14,As Submitted,5,LONDON WOMENS CARE PLLC,803 MEYERS BAKER ROAD,,LONDON,KY,40741,LAUREL
183927,01-MAY-11,06-SEP-11,Settled,2,ANNE WASSON,130 KATE IRELAND DR,,HYDEN,KY,41749,LESLIE
