PROVIDER_NUMBER,FQHC14_Name,Street_Addr,PO_Box,City,State,Zip_Code,County
181090,GREEN COUNTY PRIMARY HEALTHY KIDS CL,100 KIDZ KORNER,,GREENSBURG,KY,42743,GREEN
181091,CUMBERLAND FAMILY MEDICAL CENTER INC,5635 LOUISVILLE RD,,COXS CREEK,KY,40013,NELSON
181092,FOSTER HEIGHTS ELEMANTARY HEALTHY KI,211 E MUIR AVE.,,BARDSTOWN,KY,40004,NELSON
181093,GREEN COUNTY HIGH HEALTHY KIDS CLINI,302 BRUMMAL AVE.,,GREENSBURG,KY,42743,GREEN
181094,GREEN COUNTY MIDDLE HEALTHY KIDS CLI,106 GRUMMAL AVE,,GREENSBURG,KY,42743,GREEN
181095,GREEN COUNTY INTERMEDIATE HEALTHY KI,401 E HODGENVILLE AVE.,,GREENSBURG,KY,42743,GREEN
181096,NELSON COUNTY EARLY LEARNING HEALTHY,1200 CARDINAL DR.,,BARDSTOWN,KY,40004,NELSON
181097,NELSON COUNTY HIGH HEALTHY KIDS CLIN,1070 BLOOMFIELD RD.,,BARDSTOWN,KY,40004,NELSON
181098,OLD KENTUCKY HOME MIDDLE HEALTHY KID,301 WILDCAT LANE,,BARDSTOWN,KY,40004,NELSON
181099,THOMAS NELSON HIGH HEALTHY KIDS CLIN,150 GENERALS BLVD,,BARDSTOWN,KY,40004,NELSON
181100,BOSTON SCHOOL HEALTHY KIDS CLINIC,130 WILSON CREEK RD.,,BOSTON,KY,40107,NELSON
181101,NEW HAVEN HEALTHY KIDS CLINIC,489 HIGH ST.,,NEW HAVEN,KY,40051,NELSON
181102,HEALTHFIRST BLUEGRASS INC,496 SOUTHLAND DR,,LEXINGTON,KY,40503,FAYETTE
181103,STERLING HEALTH SOLUTIONS,133 SCHOOL DRIVE,,CARLISLE,KY,40311,NICHOLAS
181104,STERLING CROSSROADS,236 W MAIN STREET,,MOUNT STERLING,KY,40353,BATH
181105,CENTRAL HARDIN HIGH HEALTHY KIDS CLI,3040 LEITCHFIELD RD,,CECILIA,KY,42724,HARDIN
181106,CENTRAL HARDIN HIGH HEALTHY KIDS CLI,151 HORSESHOE BEND RD,,SENORA,KY,42776,HARDIN
181107,CENTRAL HARDIN HIGH HEALTHY KIDS CLI,1323 SAINT JOHN RD,,ELIZABETHTOWN,KY,42701,HARDIN
181108,BLOOMFIELD ELEMENTARY HEALTHY KIDS C,360 ARNOLD LN,,BLOOMFIELD,KY,40008,NELSON
181109,BLOOMFIELD MIDDLE HEALTHY KIDS CLINI,96 ARNOLD LANE,,BLOOMFIELD,KY,40008,NELSON
181110,BARDSTOWN PRIMARY HEALTHY KIDS CLINI,1000 TEMPLIN AVE.,,BARDSTOWN,KY,40004,NELSON
181111,HEARTLAND ELEMENTARY HEALTHY KIDS CL,HEARTLAND ELEMENTARY HEALTHY KIDS CL,,ELIZABETHTOWN,KY,42701,HARDIN
181112,LAKEWOOD ELEMENTARY HEALTHY KIDS CLI,265 LEARNING PLACE LANE,,CECILIA,KY,42724,HARDIN
181113,LINCOLN TRAIL ELEMENTARY HEALTHY KID,3154 BARDSTOWN RD.,,ELIZABETHTOWN,KY,42701,HARDIN
181114,CUMBERLAND FAMILY MEDICAL CENTER INC,420 N 5TH ST,,BARDSTOWN,KY,40004,NELSON
181115,CUMBERLAND FAMILY MEDICAL CENTER INC,410 N 5TH ST.,,BARDSTOWN,KY,40004,NELSON
181116,CUMBERLAND FAMILY MEDICAL CENTER INC,400 N. 5TH ST.,,BARDSTOWN,KY,40004,NELSON
181118,GLASGOW PEDIATRIC HEALTHCARE #2,303 PROFESSIONAL PARK DR.,,GLASGOW,KY,42141,BERREN
181119,CUMBERLAND FAMILY MEDICAL CENTER INC,980 TEMPLIN AVE.,,BARDSTOWN,KY,40004,NELSON
181120,BLUEGRASS MIDDLE HEALTHY KIDS CLINIC,170 W. A JENKINS RD.,,ELIZABETHTOWN,KY,42701,HARDIN
181121,EAST HARDIN MIDDLE HEALTHY KIDS CLIN,129 COLLEGE ST.,,GLENDALE,KY,42740,HARDIN
181122,CECILIA VALLEY ELEMENTARY HEALTHY KI,931 E MAIN ST.,,CECILIA,KY,42724,HARDIN
181123,JAMES T ALTON MIDDLE HEALTHY KIDS CL,100 COUNTRY CLUB RD,,VINE GROVE,KY,40175,HARDIN
181124,OWSLEY COUNTY HIGH SCHOOL,PO BOX 40,,WHITESBURG,KY,41858,OWSLEY
181125,NORTH HARDIN HIGH HEALTHY KIDS CLINI,801 S LODGSDON PKWY,,RADCLIFF,KY,40160,HARDIN
181126,WEST HARDIN MIDDLE HEALTHY KIDS,10471 LEITCHFIELD RD.,,CECILIA,KY,42724,HARDIN
181127,NORTH MIDDLE HEALHTY KIDS CLINIC,100 TROJAN WAY,,RADCLIFF,KY,40160,HARDIN
181128,JOHN HARDIN HIGH HEALTHY KIDS CLINIC,384 W A JENKINS RD.,,ELIZABETHTOWN,KY,42701,HARDIN
181129,NEW HIGHLAND ELEMENTARY HEALTHY KIDS,110 W. A JENKINS RD.,,ELIZABETHTOWN,KY,42701,HARDIN
181130,MEADOW VIEW ELEMENTARY HEALTHY KIDS,1255 W. VINE ST,,RADCLIFF,KY,40160,HARLIN
181131,VINE GROVE ELEMENTARY HEALTHY KIDS,309 1ST ST.,,VINE GROVE,KY,40175,HARDIN
181132,NORTH PARK ELEMENTARY HEALHTY KIDS C,1080 S LOGSDON PKWY,,RADCLIFF,KY,40160,HARDIN
181133,RADCLIFF ELEMENTARY HEALTHY KIDS CLI,1145 S. DIXIE BLVD.,,RADCLIFF,KY,40160,HARDIN
181134,WOODLAND ELEMENTARY HEALHTY KIDS CLI,6000 S. WOODLAND DR.,,RADCLIFF,KY,40160,HARDIN
181135,RINEYVILLE ELEMENTARY HEALTHY KIDS C,275 RINEYVILLE SCHOOL RD.,,RINEYVILL,KY,40162,HARDIN
181136,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,HARDIN
181137,KENTUCKYCARE 128,312 SOUTH 8TH STREET,,MURRAY,KY,42071,CALLOWAY
181138,HEALTHPOINT FAMILY CARE,313 MADISON PIKE,,ERLANGER,KY,41017,KENTON
181142,BIG SANDY HEALTH CARE,1709 KY ROUTE 321  STE 3,,PRESTONSBURG,KY,41621,FLOYD
181143,FAMILY HEALTH CENTERS,PO BOX 950244,,LOUISVILLE,KY,40295,JEFFERSON
181144,CUMBERLAND FAMILY,PO BOX 1080,,BURKEXVILLE,KY,42717,PULASKI
181145,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,MARION
181146,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,MARION
181147,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,MARION
181148,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,MARION
181149,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,MARION
181150,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,MARION
181152,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,MARION
181154,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,LARUE
181157,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,HART
181158,CUMBERLAND FAMILY,PO BOX 2399,,RUSSELL SPRINGS,KY,42642,MCCREARY
181159,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,HART
181161,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,MCCREARY
181162,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,WHITLEY
181163,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,KNOX
181164,MOUNTAIN VIEW ELEMENTARY SCHOOL BASE,170 BEARS TRAIL,,HYDEN,KY,41749,LESLIE
181167,ONEIDA ELEMENTARY SCHOOL BASED HEALT,435 NEWFOUND RD.,,ONEIDA,KY,40972,LESLIE
181171,REGIONAL HEALTH CARE AFFILIATES INC.,214 E MAIN STREET,,PROVIDENCE,KY,42450,UNION
181172,CUMBERLAND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,HARDIN
181801,PARK DUVALLE COMMUNITY HEALTH CENTER,3015 WILSON AVENUE,,LOUISVILLE,KY,40211,JEFFERSON
181805,BIG SANDY HEALTH CARE,1709 KY RT 321  STE 3,,PRESTONSBURG,KY,41653,FLOYD
181810,FAMILY HEALTH CENTERS  INC,2215 PORTLAND AVENUE,,LOUISVILLE,KY,40212,JEFFERSON
181811,HEALTHPOINT FAMILY CARE  INC.,4307 WINSTON AVE,,COVINGTON,KY,41015,KENTON
181812,HEALTHFIRST BLUEGRASS  INC.,1640 BRYAN STATION ROAD,,LEXINGTON,KY,40505,FAYETTE
181813,HEALTHPOINT FAMILY CARE INC.,103 LANDMARK DRIVE,,BELLEVUE,KY,41073,CAMPBELL
181818,LEWIS COUNTY PRIMARY CARE  INC.,211 KY 59,550,VANCEBURG,KY,41179,LEWIS
181821,HEALTH HELP  INC,305 ESTILL STREET,,BEREA,KY,40403,MADISON
181827,DAYSPRING FAMILY HEALTH CENTER,402 CUMBERLAND AVE,,WILLIAMSBURG,KY,40769,WHITLEY
181829,MOUNTAIN COMPREHENSIVE HEALTH CORPOR,226 MEDICAL PLAZA LANE,PO BOX 40,WHITESBURG,KY,41858,LETCHER
181835,COMMUNITY HEALTH CENTERS OF W. KY,480 HOPKINSVILLE STREET,,GREENVILLE,KY,42345,MUHLENBERG
181843,KENTUCKY MOUNTAIN HEALTH ALLIANCE,279 EAST MAIN STREET,,HAZARD,KY,41701,PERRY
181848,JUNIPER HEALTH - LEE COUNTY,125 MAIN STREET,,BEATTYVILLE,KY,41331,LEE
181859,NORTH FORK VALLEY COMMUNITY HC,750 MORTON BLVD,,HAZARD,KY,41701,PERRY
181860,CUMBERLAND FAMILY MEDICAL CENTER,360 KEEN STREET,1080,BURKESVILLE,KY,42717,CUMBERLAND
181863,FAIRVIEW COMMUNITY HEALTH CENTER,615 7TH AVENUE,,BOWLING GREEN,KY,42101,WARREN
181864,TRIAD HEALTH SYSTEMS  INC,441 US-42,,WARSAW,KY,41095,GALLATIN
181869,BLUEGRASS COMMUNITY HEATH CENTER,1306 VERSAILLES ROAD,,LEXINGTON,KY,40504,FAYETTE
181872,GRACE COMMUNITY HEALTH CENTER,39 CUMBERLAND GAP PLAZA,,GRAY,KY,40734,KNOX
181876,REGIONAL HEALTH CARE AFFILIATES,215 E MAIN ST,,PROVIDENCE,KY,42450,WEBSTER
181900,MOUNTAIN COMPREHENSIVE CARE CENTER,104 SOUTH FRONT AVENUE,,PRESTONSBURG,KY,41653,FLOYD
181903,STERLING HEALTH CARE,209 N MAYSVILLE RD  SUITE 200,,MOUNT STERLING,KY,40353,MONTGOMERY
181915,HEALTH FIRST COMMUNITY HEALTH CENTE,472 KLUTEY PARK PLAZA DRIV,,HENDERSON,KY,42420,HENDERSON
181916,VIPER ELEMENTARY,PO BOX 40,,WHITESBURG,KY,41858,HENDERSON
181918,MOUNTAIN COMPREHENSIVE,PO BOX 40,,WHITESBURG,KY,41858,PERRY
181922,SHAWNEE CHRISTIAN HEALTHCARE CENTER,234 AMY AVENUE,,LOUISVILLE,KY,40212,JEFFERSON
181923,BIG CREEK ELEMENTARY CLINIC,1019 CUMBERLAND FALLS HWY B201,,CORBIN,KY,40701,WHITLEY
181924,CLAY COUNTY MIDDLE SCHOOL,1019 CUMBERLAND FALLS HWY B201,,CORBIN,KY,40701,WHITLEY
181925,GOOSE ROCK,1019 CUMBERLAND FALLS HWY B201,,CORBIN,KY,40701,WHITLEY
181926,PACES CREEK ELEMENTARY,1019 CUMBERLAND FALLS HWY B201,,CORBIN,KY,40701,WHITLEY
181928,GRACE COMMUNITY HEALTH CENTER,1 TRILLUM WAY  SUITE 200,,CORBIN,KY,40701,WHITLEY
181929,HACKER ELEMENTARY SCHOOL BASED,1019 CUMBERLAND FALLS HWY B210,,CORBIN,KY,40701,WHITLEY
181930,COMMUNITY HEALTH CENTER OF WESTERN K,504 HOPKINSBILLE STREET,,GREENVILLE,KY,42345,MUHLENBERG
181931,PENNYROYAL HEALTHCARE SERVICES  INC.,739B NORTH DRIVE,4155,HOPKINSVILLE,KY,42240,CHRISTIAN
181933,HEALTHFIRST BLUEGRASS,1736 ALEXANDRIA DR,,LEXINGTON,KY,40504,FAYETTE
181934,KENTUCKYCARE 112,120 N 4TH STREET,,BARLOW,KY,42024,BALLARD
181935,GAMALIEL FAMILY MEDICAL CENTER,102 RHODES STREET,,GAMALIEL,KY,42140,MONROE
181936,WHITLEY FAMILY MEDICAL CENTER,19 MEDICAL LOOP  STE 3,,WHITLEY CITY,KY,42653,MCCREARY
181937,PINEVILLE MEDICAL CENTER,251 S. PINE STREET,,PINEVILLE,KY,40977,BELL
181939,PENNYROYAL HEALTHCARE SERVICES INC,310 HAWTHORNE ST,,PRINCETON,KY,42445,CHRISTIAN
181940,ADAIR COUNTY PRIMARY HEALTHY KIDS,PO BOX 1080,,BURKESVILLE,KY,42717,TAYLOR
181942,BELL ELEMENTARY,PO BOX 1080,,BURKESVILLE,KY,42717,WAYNE
181943,CASE COUNTY,PO BOX 1080,,BURKESVILLE,KY,42717,CASEY
181944,CLINTON COUNTY,PO BOX 1080,,BURKESVILLE,KY,42717,CLINTON
181945,RUSSELL HIGH HEALTHY KIDS CLINIC,PO BOX 1080,,BURKESVILLE,KY,42717,CASEY
181946,WAYNE COUNTY MIDDLE HEALTHY KIDS CLI,PO BOX 1080,,BURKESVILLE,KY,42717,WAYNE
181947,EARLY CHILDHOOD CENTER,PO BOX 1080,,BURKESVILLE,KY,42717,CLINTON
181948,ADAIR COUNTY ELEMENTARY,PO BOX 1080,,BURKESVILLE,KY,42718,TAYLOR
181949,CUMBERLAND COUNTY ELEMENTARY,PO BOX 1080,,BURKESVILLE,KY,42717,METCALFE
181950,CUMBERLAND COUNTY HIGH,PO BOX 1080,,BURKESVILLE,KY,42717,METCALFE
181951,CASEY COUNTY MIDDLE HEALTHY KIDS CLI,PO BOX 1080,,BURKESVILLE,KY,42717,CASEY
181952,CUMBERLAND COUNTY MIDDLE,PO BOX 1080,,BURKESVILLE,KY,42717,METCALFE
181953,MONTICELLO ELEMENTARY HEALTHY KIDS C,PO BOX 1080,,BURKESVILLE,KY,42717,WAYNE
181954,RUSSELL COUNTY MIDDLE HEALTHY KIDS C,PO BOX 1080,,BURKESVILLE,KY,42717,CASEY
181955,RUSSELL SPRINGS ELEMENTARY HEALTHY K,PO BOX 1080,,BURKESVILLE,KY,42718,CASEY
181956,ADAIR COUNTY MIDDLE HEALTHY,PO BOX 1080,,BURKESVILLE,KY,42717,TAYLOR
181957,ALBANY ELEMENTARY HEALTHY KIDS,PO BOX 1080,,BURKESVILLE,KY,42718,TAYLOR
181958,JAMESTOWN ELEMENTARY HEALHTY KIDS CL,PO BOX 1080,,BURKESVILLE,KY,42717,RUSSELL
181959,JONES PARK ELEMENTARY HEALTHY KIDS C,PO BOX 1080,,BURKESVILLE,KY,42717,CASEY
181960,WALKER EARLY LEARNING CENTER HEALTHY,PO BOX 1080,,BURKESVILLE,KY,42717,WAYNE
181961,FAMILY CARE OF THE BLUEGRASS-ANDERSO,PO BOX 1080,,BURKESVILLE,KY,42717,SPENCER
181962,REGIONAL HEALTH CARE AFFILIATES,214 E MAIN ST,,PROVIDENCE,KY,42450,DAVIESS
181963,CABELL PLATT MEDICAL CENTER,214 E MAIN ST,,PROVIDENCE,KY,42450,HENDERSON
181964,REGIONAL HEALTH CARE AFFILIATES  INC,214 E MAIN ST,,PROVIDENCE,KY,42450,DAVIESS
181965,HEALTHPOINT FAMILY CARE,1401 HARRODSBURG RD,,LEXINGTON,KY,40504,FAYETTE
181966,WOMENS CARE OF THE COMMONWEALTH HOSP,217 S THIRD STREET,,DANVILLE,KY,40422,BOYLE
181967,HEALTHFIRST BLUEGRASS INC.,496 SOUTHLAND DRIVE,,LEXINGTON,KY,40503,FAYETTE
181968,BATH FAMILY HEALTH SERVICES,44 WATER STREET,,OWINGSVILLE,KY,40360,BATH
181969,HEALTHFIRST BLUEGRASS,496 SOUTHLAND DR,,LEXINGTON,KY,40503,FAYETTE
181970,GRACE COMMUNITY HEALTH CENTER,121 BISHOP ST,,CORBIN,KY,40701,WHITLEY
181971,GRACE COMMUNITY HEALTH CENTER,313 CHERRY ST,,PINEVILLE,KY,40977,BELL
181977,HEALTH FIRST COMMUNITY HEALTH CENTER,107 E MAIN ST,,EARLINGTON,KY,42410,HOPKINS
181978,TRIAD HEALTH SYSTEMS  INC,1005 HIGHWAY 22 EAST,,OWENTON,KY,40359,OWEN
181979,LIBERTY ELEMENTARY HEALHTY KIDS CLIN,PO BOX 1080,,BURKESVILLE,KY,42717,CASEY
181980,SALEM HEALTHY KIDS CLINIC,PO BOX 1080,,BURKESVILLE,KY,42717,CASEY
181981,WAYNE COUNTY HIGH HEALTHY KIDS CLINI,PO BOX 1080,,BURKESVILLE,KY,42717,WAYNE
181982,CUMBERLAND FAMILY MEDICAL,PO  BOX 1080,,BURKESVILLE,KY,42717,CLINTON
181983,WALNUT HILL ELEMENTARY HEALTHY KIDS,PO BOX 1080,,BURKESVILLE,KY,42717,CASEY
181984,ADAIR COUNTY HIGH HEALTHY KIDS,PO BOX 1080,,BURKESVILLE,KY,42717,TAYLOR
181985,CUMBERLAND MEDICAL/DENTAL CLINIC,1620 EAST MAIN STREET,,CUMBERLAND,KY,40823,HARLAN
181986,ISOM MEDICAL CLINIC,105 ISOM PLAZA,,JEREMIAH,KY,41826,LETCHER
181987,FOOTHILLS HEALTH & WELLS,108 12TH STREET,,CLAY CITY,KY,40312,POWELL
181988,SAFFELL STREET ELEMENTARY HEALTHY KI,PO BOX 1080,,BURKESVILLE,KY,42717,FRANKLIN
181989,CUMBERLAND AND FAMILY,PO BOX 1080,,BURKESVILLE,KY,42717,FRANKLIN
184006,NORTHKEY COMMUNITY CARE,503 FARRELL DRIVE,,COVINGTON,KY,41011,KENTON
184604,SEVEN COUNTIES SERVICES,10101 LINN STATION ROAD  SUITE 600,,LOUISVILLE,KY,40223,JEFFERSON
185154,HOME OF THE INNOCENTS,1100 EAST MARKET,,LOUISVILLE,KY,40206,JEFFERSON
191002,START COMMUNITY HEALTH CENTER,235 CIVIC CENTER BOULEVARD,,HOUMA,LA,70360,TERREBONNE
191003,AHL PC AT THE PYTHIAN,234 LOYOLA AVE 3RD FLOOR,,NEW ORLEANS,LA,70112,ORLEANS
191004,BRUSLY SCHOOL BASED HEALTH,630 N VAUGHN DRIVE,,BRUSLY,LA,70719,WEST BATON ROUGE
191005,START COMMUNITY HEALTH,1505 N FLORIDA STREET,,COVINGTON,LA,70433,SAINT TAMMANY
191006,START COMMUNITY CENTER,701 LOYOLA AVENUE  STE 106,,NEW ORLEANS,LA,70113,ORLEANS
191007,MERCY MEDICAL HEALTH CENTER,4633 QUITMAN HIGHWAY,70,HODGE,LA,71247,JACKSON
191009,VERNON PARISH CHC,298 NOLAN TRACE PARKWAY,,LEESVILLE,LA,71446,VERNON
191010,CRESCENTCARE ELYSIAN FIELDS,1631 ELYSIAN FIELDS AVENUE,,NEW ORLEANS,LA,70117,ORLEANS
191012,UNION PARISH,1126 MARION HWY,,FARMERVILLE,LA,71241,UNION
191013,PHSC-WEST MONROE FHC,301 MCMILLIAN ROAD,,WEST MONROE,LA,71291,QUACHITA
191016,ACCESS HEALTH LA KENNER,2900 INDIANA AVENUE,,KENNER,LA,70065,JEFFERSON
191801,TECHE ACTION BOARD,1115 WEBER STREET,,FRANKLIN,LA,70538,ST MARY
191802,HEALTHCARE FOR THE HOMELESS PROGRAM,2222 SIMON BOLIVAR AVE,,NEW ORLEANS,LA,70113-1460,ORLEANS
191803,NATCHITOCHES O-P MEDICAL CENTER,1640 BREZEALE SPRING STREE,,NATCHITOCHES,LA,71457,NATCHITOCHES
191808,SWLA CENTER FOR HEALTH SERVICES,2000 OPELOUSAS STREET,,LAKE CHARLES,LA,70601,CALCASIEU
191810,CATAHOULA PARISH HOSPITAL DIST. #2,307 CHISUM STREET,8,SICILY ISLAND,LA,71368,CATAHOULA
191811,IBERIA COMPREHENSIVE CHC,806 JEFFERSON TERRACE,,NEW IBERIA,LA,70560,IBEREIA
191817,SOUTHWEST LA PRIMARY HEALTH CARE CTR,8762 HWY 182,,OPELOUSAS,LA,70570,ST LANDRY
191818,COUSHATTA TRIBE OF LOUISIANA,2003 C C BEL ROAD,,ELTON,LA,70532,JEFFERSON DAVIS
191819,DAVID RAINES CHC  INC.,1625 SHREVEPORT ROAD,,SHREVEPORT,LA,71107,CADDO
191820,SOUTHEAST COMMUNITY FQHC,490 SITMAN STREET,,GREENSBURG,LA,70441,ST HELENA PARISH
191821,ST. GABRIEL HEALTH CLINIC  INC,5760 MONTICELLO DRIVE,,SAINT GABRIEL,LA,70776,IBERVILLE
191827,CARE SOUTH  INC.,3140 FLORIDA BLVD.,,BATON ROUGE,LA,70896,EAST BATON ROUGE
191831,EXCELTH  INC.,1515 POYDRAS STREET  SUITE 1070,,NEW ORLEANS,LA,70112,ORLEANS
191832,INNIS COMMUNITY HEATLH CENTER,6450 LOUISIANA HIGHWAY 1  STE B,,INNIS,LA,70747,POINTE COUPEE
191833,RAPIDES PRIMARY HEALTH CARE CENTER,1217 WILLOW GLEN RIVER ROAD,,ALEXANDRIA,LA,71302,RAPIDES
191834,ST. CHARLES COMMUNITY HEALTH CENTER,843 MILLING AVENUE,,LULING,LA,70070,ST. CHARLES
191838,PRIMARY HEALTH SERVICES CENTER,850 SOUTH 2ND STREET,,MONROE,LA,71202,OUACHITA
191843,BATON ROUGE PRIMARY CARE COLLABORATI,2013 CENTRAL ROAD  SUITE B,,BATON ROUGE,LA,70807,E. BATON ROUGE
191846,CONCORDIA COMMUNITY HEALTH CENTER,100 SERIO BLVD.,,FERRIDAY,LA,71334,CONCORDIA
191847,RKM-PRIMARY CARE,11990 JACKSON STREET,395,CLINTON,LA,70722-0395,EAST FELICIANA
191850,TENSAS COMMUNITY HEALTH CENTER,1115 LEVEE RD,PO BOX 46,SAINT JOSEPH,LA,71366,TENSAS
191856,JEFFERSON COMMUNITY HEALTH CARE CTR,3932 US HWY 90,,AVONDALE,LA,70094,JEFFERSON
191857,MOREHOUSE COMMUNITY MEDICAL CENTERS,518 DURHAM STREET,,BASTROP,LA,71220,MOREHOUSE
191868,ST. THOMAS COMMUNITY HEALTH CENTER,1020 ST ANDREW,,NEW ORLEANS,LA,70130,ORLEANS
191870,WINN COMMUNITY HEALTH CENTER,431 LAFAYETTE STREET,,WINNFIELD,LA,71483,WINN
191883,CASSE/COMMUNITY HEALTH INSTITUTE,907 POLK STREET,,MANSFIELD,LA,71052,DE SOTO
191885,NOELA COMMUNITY HEALTH CENTER,13085 CHEF MENTEUR HWY,,NEW ORLEANS,LA,70129,ORLEANS
191892,RAPIDES PRIMARY HEALTH CARE CENTER,1217 WILLOW GLEN RIVER ROAD,,ALEXANDRIA,LA,71302,RAPIDES
191897,DELHI COMMUNITY HEALTH CENTER,109 ELM STREET,,DELHI,LA,71232-2838,RICHLAND
191898,SURREY STREET EXTENSION PEDIATRIC,1002 12TH STREET,,LAFAYETTE,LA,70501,LAFAYETTE
191904,DAUGHTERS OF CHARITY CARROLLTON,3201 S CARROLLTON AVE,,NEW ORLEANS,LA,70118,ORLEANS
191905,DAUGHTERS CHC METAIRIE,111 NORTH CAUSEWAY BLVD,,METAIRIE,LA,70001,JEFFERSON
191906,DAUGHTERS OF  CHARITY HC ST CECILIA,1030 LESSEPS STREET,,NEW ORLEANS,LA,70117,ORLEANS
191909,DELHI SCHOOL BASED COMMUNITY CENTERL,106 TOOMBS STREET,,DELHI,LA,71232,RICHLAND
191915,SWLA CENTER FOR HEALTH SERVICES,112 SIXTH ST,,OBERLON,LA,70655,ALLEN
191916,FAMILY CARE SERVICES CENTER,4640 S CARROLLTON AVENUE  #120,,NEW ORLEANS,LA,70119,ORLEANS
191920,SABINE COMPREHENSIVE HEALTH CENTER,1050 NORTH ROBINSON STREET,,MANY,LA,71449,SABINE
191922,CRESCENT CARE SPECIALTY CENTER,2601 TULANE AVENUE  500,,NEW ORLEANS,LA,70119,ORLEANS
191923,JEFFCARE WEST JEFFERSON,5001 WEST BANK EXPRESSWAY  SUITE 100,,MARRERO,LA,70072,JEFFERSON
191926,GALLIANO CLINIC,131 WEST 134TH PLACE,,CUT OFF,LA,70345,LAFOURCHE
191927,DAUGHTERS OF CHARITY HC NOE,5630 READ BLVD,,NEW ORLEANS,LA,70127,ORLEANS
191928,CRESCENT CARE HEALTH AND WELLNESS,3308 TULANE AVE,,NEW ORLEANS,LA,70119,ORLEANS
191929,JEFFCARE DBA JEFFCARE EAST JEFFERSON,3616 S I-10 SERVICE ROAD W,,METAIRIE,LA,70001,JEFFERSON
191930,DAUGHTERS OF CHARITY HC GENTILLY,100 WARRINGTON DRIVE,,NEW ORLEANS,LA,70122,ORLEANS
191931,ST CHARLES CHC,1057 PAUL MAILLARD STE 240,,LULING,LA,70070,ST. CHARLES
191932,COMMON GROUND HEALTH CLINIC  INC.,1400 TECHE STREET,,NEW ORLEANS,LA,70114,ORLEANS
191934,TANGIPAHOA COMMUNITY HEALTH CENTER,42351 PHYLLIS ANN DR.,,HAMMOND,LA,70403,TANGIPAHOA
191936,MATH  SCIENCE & ARTS ACAD,1825 HIGHWAY 30,,ST GABRIEL,LA,70776,IBERVILLE
191937,L.B. LANDRY COMMUNITY CLINIC,1200 L B LANDRY AVENUE,,NEW ORLEANS,LA,70114,ORLEANS
191938,ST. GABRIEL HEALTH CLINIC  INC.,1707 GARDERE LANE  SUITE E,,BATON ROUGE,LA,70820,EAST BATON ROUGE
191939,SOUTH BROAD COMMUNITY HEALTH,3300 S. BROAD STREET,,NEW ORLEANS,LA,70119,ORLEANS
191940,RKM PRIMARY CARE SPRINGFIELD,27124 HWY 42,,SPRINGFIELD,LA,70462,LIVINGSTON
191942,RFK LAFITTE MEDICAL CLINIC,5140 CHURCH STREET,,LAFITTE,LA,70067,JEFFERSON
191943,CAPITAL CITY FAMILY HEALTH,59340 RIVER WEST DRIVE,,PLAQUEMINE,LA,70764,IBERVILLE
191945,ODYSSEY HOUSE INC LOUISIANA,1125 N. TONTI STREET,,NEW ORLEANS,LA,70119,ORLEANS
191946,PRIORITY HEALTH CARE,4700 WICHERS DRIVE SUITE 304-305,,MARRERO,LA,70072,JEFFERSON
191947,JONESVILLE MEDICAL CENTER,900 FOSTER STREET,,JONESVILLE,LA,71343,CATAHOULA
191948,WOODWORTH COMMUNITY HEALTH CENTER,9372 HWY 165 S.,,WOODWORTH,LA,70058,RAPIDES
191949,MARINGOUIN COMMUNITY HEALTH CENTER,6450 LOUISIANA HIGHWAY 1  STE B,,BATCHELOR,LA,70715,IBERVILLE
191950,DAUGHTERS OF CHARITY CHC LOUISA,3303 HIGGINS BLVD,,NEW ORLEANS,LA,70126,ORLEANS
191951,START COMMUNITY HEALTH CENTER,420 MAGNOLIA STREET,,HOUMA,LA,70360,TERREBONNE
191952,PRIORITY HEALTH CARE,12A WESTBANK EXPRESSWAY  SUITE 111,,GRETNA,LA,70053,JEFFERSON
191953,KENNER COMMUNITY HEALTH CENTER,1401 W ESPLANADE AVE STE 108-A,,KENNER,LA,70065,JEFFERSON
191954,CASSE COMMUNITY HEALTH SHREVEPORT,2120 BERT KOUNS INDUSTRIAL LOOP,SUITE A,SHREVEPORT,LA,71118,CADDO
191955,OPEN HEALTH CARE CLINIC,3801 NORTH BLVD,,BATON ROUGE,LA,70806,E. BATON ROUGE
